title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
언제나 그랬죠,4qWXVryfpaLsHuy3TZrw7U,0.574,0.643,11,-6.046,1,0.0282,0.54,0.0,0.335,0.645,94.018,audio_features,4qWXVryfpaLsHuy3TZrw7U,spotify:track:4qWXVryfpaLsHuy3TZrw7U,https://api.spotify.com/v1/tracks/4qWXVryfpaLsHuy3TZrw7U,https://api.spotify.com/v1/audio-analysis/4qWXVryfpaLsHuy3TZrw7U,237120,4
전할 수 없는 이야기 ,4rbxqNFGLllKNyWclraIaW,0.607,0.485,4,-7.47,0,0.0395,0.502,0.0,0.113,0.183,129.802,audio_features,4rbxqNFGLllKNyWclraIaW,spotify:track:4rbxqNFGLllKNyWclraIaW,https://api.spotify.com/v1/tracks/4rbxqNFGLllKNyWclraIaW,https://api.spotify.com/v1/audio-analysis/4rbxqNFGLllKNyWclraIaW,234827,4
Only One For Me,5khyLWABDgS6gL93UTeJiC,0.605,0.743,2,-5.38,1,0.0513,0.284,0.0,0.132,0.487,133.992,audio_features,5khyLWABDgS6gL93UTeJiC,spotify:track:5khyLWABDgS6gL93UTeJiC,https://api.spotify.com/v1/tracks/5khyLWABDgS6gL93UTeJiC,https://api.spotify.com/v1/audio-analysis/5khyLWABDgS6gL93UTeJiC,246467,4
Angel 2 Me ,1ThCQHxG7leBTDgPW2xQLZ,0.636,0.522,3,-5.687,1,0.127,0.655,0.0,0.124,0.654,83.048,audio_features,1ThCQHxG7leBTDgPW2xQLZ,spotify:track:1ThCQHxG7leBTDgPW2xQLZ,https://api.spotify.com/v1/tracks/1ThCQHxG7leBTDgPW2xQLZ,https://api.spotify.com/v1/audio-analysis/1ThCQHxG7leBTDgPW2xQLZ,210163,4
Day By Day,4o1l1P9R1e5Jd1FTrYbFti,0.659,0.691,4,-3.388,1,0.0438,0.689,0.0,0.218,0.497,132.083,audio_features,4o1l1P9R1e5Jd1FTrYbFti,spotify:track:4o1l1P9R1e5Jd1FTrYbFti,https://api.spotify.com/v1/tracks/4o1l1P9R1e5Jd1FTrYbFti,https://api.spotify.com/v1/audio-analysis/4o1l1P9R1e5Jd1FTrYbFti,238313,4
As I am,3z9XkjRDxVM7RpwL4roAUA,0.689,0.519,4,-7.177,1,0.0374,0.688,1.1e-05,0.234,0.418,83.952,audio_features,3z9XkjRDxVM7RpwL4roAUA,spotify:track:3z9XkjRDxVM7RpwL4roAUA,https://api.spotify.com/v1/tracks/3z9XkjRDxVM7RpwL4roAUA,https://api.spotify.com/v1/audio-analysis/3z9XkjRDxVM7RpwL4roAUA,233667,4
Call My Name,3MFmL0BeYF2d29ZX2GgU77,0.589,0.581,2,-4.362,1,0.0352,0.308,0.0,0.169,0.52,97.665,audio_features,3MFmL0BeYF2d29ZX2GgU77,spotify:track:3MFmL0BeYF2d29ZX2GgU77,https://api.spotify.com/v1/tracks/3MFmL0BeYF2d29ZX2GgU77,https://api.spotify.com/v1/audio-analysis/3MFmL0BeYF2d29ZX2GgU77,231784,4
그녀가 울고있네요,4qSHra89Sip3v8qqTJt6Ej,0.584,0.714,3,-3.69,0,0.0317,0.338,0.0,0.222,0.325,111.914,audio_features,4qSHra89Sip3v8qqTJt6Ej,spotify:track:4qSHra89Sip3v8qqTJt6Ej,https://api.spotify.com/v1/tracks/4qSHra89Sip3v8qqTJt6Ej,https://api.spotify.com/v1/audio-analysis/4qSHra89Sip3v8qqTJt6Ej,254093,4
Love Story,5NYg42PFDK9WnNg4nwWIzX,0.704,0.758,6,-5.234,1,0.0362,0.15,0.0,0.18,0.615,118.019,audio_features,5NYg42PFDK9WnNg4nwWIzX,spotify:track:5NYg42PFDK9WnNg4nwWIzX,https://api.spotify.com/v1/tracks/5NYg42PFDK9WnNg4nwWIzX,https://api.spotify.com/v1/audio-analysis/5NYg42PFDK9WnNg4nwWIzX,245667,4
Blue,6XdXTQV3qwim4Bji87TT8t,0.511,0.54,3,-6.726,1,0.114,0.613,3.16e-06,0.121,0.297,87.704,audio_features,6XdXTQV3qwim4Bji87TT8t,spotify:track:6XdXTQV3qwim4Bji87TT8t,https://api.spotify.com/v1/tracks/6XdXTQV3qwim4Bji87TT8t,https://api.spotify.com/v1/audio-analysis/6XdXTQV3qwim4Bji87TT8t,203410,4
사랑 먼지,4XyRVdRoQNj1bElPFnyhVZ,0.371,0.41,1,-6.386,0,0.0281,0.563,0.0,0.106,0.172,133.389,audio_features,4XyRVdRoQNj1bElPFnyhVZ,spotify:track:4XyRVdRoQNj1bElPFnyhVZ,https://api.spotify.com/v1/tracks/4XyRVdRoQNj1bElPFnyhVZ,https://api.spotify.com/v1/audio-analysis/4XyRVdRoQNj1bElPFnyhVZ,251742,4
사랑은 미친짓 ,1tdtdXSH5bNxMk6xeipElt,0.633,0.661,7,-4.736,1,0.0739,0.41,0.0,0.229,0.535,79.495,audio_features,1tdtdXSH5bNxMk6xeipElt,spotify:track:1tdtdXSH5bNxMk6xeipElt,https://api.spotify.com/v1/tracks/1tdtdXSH5bNxMk6xeipElt,https://api.spotify.com/v1/audio-analysis/1tdtdXSH5bNxMk6xeipElt,217327,4
언젠가는,3EpqTpSWhkQDv5gTZddp1W,0.555,0.499,7,-6.27,1,0.0492,0.238,9.91e-06,0.0651,0.61,73.969,audio_features,3EpqTpSWhkQDv5gTZddp1W,spotify:track:3EpqTpSWhkQDv5gTZddp1W,https://api.spotify.com/v1/tracks/3EpqTpSWhkQDv5gTZddp1W,https://api.spotify.com/v1/audio-analysis/3EpqTpSWhkQDv5gTZddp1W,239240,4
