title,artist,track_id,track_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
NatunoSiori,Hanayui,4mn0fCwgYvJnzTee1DuiBp,https://cdnimg.melon.co.kr/cm2/album/images/115/55/501/11555501_20240801102451_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.706,0.588,5,-5.784,1,0.0254,0.0994,0.000376,0.141,0.698,111.962,audio_features,4mn0fCwgYvJnzTee1DuiBp,spotify:track:4mn0fCwgYvJnzTee1DuiBp,https://api.spotify.com/v1/tracks/4mn0fCwgYvJnzTee1DuiBp,https://api.spotify.com/v1/audio-analysis/4mn0fCwgYvJnzTee1DuiBp,292500,4
Break a mirror,LAST ALLIANCE,6GHkVuAxm6PPLs6F2B4MdC,https://cdnimg.melon.co.kr/cm2/album/images/115/55/275/11555275_20240731145004_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.484,0.994,11,-1.671,0,0.0787,7.18e-05,0.000167,0.143,0.41,107.968,audio_features,6GHkVuAxm6PPLs6F2B4MdC,spotify:track:6GHkVuAxm6PPLs6F2B4MdC,https://api.spotify.com/v1/tracks/6GHkVuAxm6PPLs6F2B4MdC,https://api.spotify.com/v1/audio-analysis/6GHkVuAxm6PPLs6F2B4MdC,275107,4
MOUMOKU NO STRANGER,LAST ALLIANCE,5ReGhmPfIAi1XkjpKZu8SL,https://cdnimg.melon.co.kr/cm2/album/images/115/55/274/11555274_20240731144953_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.354,0.937,0,-5.089,1,0.11,0.000418,0.00536,0.347,0.352,164.909,audio_features,5ReGhmPfIAi1XkjpKZu8SL,spotify:track:5ReGhmPfIAi1XkjpKZu8SL,https://api.spotify.com/v1/tracks/5ReGhmPfIAi1XkjpKZu8SL,https://api.spotify.com/v1/audio-analysis/5ReGhmPfIAi1XkjpKZu8SL,241259,4
COLOR DESERT,LAST ALLIANCE,1UFy2cgCeOeIDUE42DqN7x,https://cdnimg.melon.co.kr/cm2/album/images/115/55/273/11555273_20240731144949_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.299,0.852,7,-1.941,1,0.0828,0.0059,0.00168,0.188,0.268,185.948,audio_features,1UFy2cgCeOeIDUE42DqN7x,spotify:track:1UFy2cgCeOeIDUE42DqN7x,https://api.spotify.com/v1/tracks/1UFy2cgCeOeIDUE42DqN7x,https://api.spotify.com/v1/audio-analysis/1UFy2cgCeOeIDUE42DqN7x,293333,4
Shissou,LAST ALLIANCE,35BR2W8JpnmldYoOXWgJkH,https://cdnimg.melon.co.kr/cm2/album/images/115/55/272/11555272_20240731144944_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.401,0.86,9,-2.427,1,0.0382,0.000131,0.000358,0.141,0.472,139.817,audio_features,35BR2W8JpnmldYoOXWgJkH,spotify:track:35BR2W8JpnmldYoOXWgJkH,https://api.spotify.com/v1/tracks/35BR2W8JpnmldYoOXWgJkH,https://api.spotify.com/v1/audio-analysis/35BR2W8JpnmldYoOXWgJkH,237373,4
South Wind Knows,LAST ALLIANCE,5uYvPoH2m4CmwDNvfdOojy,https://cdnimg.melon.co.kr/cm2/album/images/115/55/271/11555271_20240731144940_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.341,0.781,2,-4.006,1,0.0449,0.0013,3.92e-05,0.178,0.377,180.958,audio_features,5uYvPoH2m4CmwDNvfdOojy,spotify:track:5uYvPoH2m4CmwDNvfdOojy,https://api.spotify.com/v1/tracks/5uYvPoH2m4CmwDNvfdOojy,https://api.spotify.com/v1/audio-analysis/5uYvPoH2m4CmwDNvfdOojy,223733,4
Can Do ,Masaki,2IY4Zh7FJdjUETNhU5xwm2,https://cdnimg.melon.co.kr/cm2/album/images/115/55/263/11555263_20240731144827_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.541,0.971,4,-1.048,1,0.0751,0.00867,0.0,0.177,0.512,100.076,audio_features,2IY4Zh7FJdjUETNhU5xwm2,spotify:track:2IY4Zh7FJdjUETNhU5xwm2,https://api.spotify.com/v1/tracks/2IY4Zh7FJdjUETNhU5xwm2,https://api.spotify.com/v1/audio-analysis/2IY4Zh7FJdjUETNhU5xwm2,262800,4
Yoidore Shirazu,nachamoroll,3xRrt39XziBY0qCoyspqbY,https://cdnimg.melon.co.kr/cm2/album/images/115/55/261/11555261_20240731144817_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.871,0.589,6,-3.685,0,0.0409,0.1,0.0,0.0766,0.911,114.991,audio_features,3xRrt39XziBY0qCoyspqbY,spotify:track:3xRrt39XziBY0qCoyspqbY,https://api.spotify.com/v1/tracks/3xRrt39XziBY0qCoyspqbY,https://api.spotify.com/v1/audio-analysis/3xRrt39XziBY0qCoyspqbY,137739,4
Watch Me,天乃リリサ / Ririsa Amano,1FkVQrIIFdyZChWI7Bmqch,https://cdnimg.melon.co.kr/cm2/album/images/115/54/747/11554747_20240731102123_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.711,0.719,0,-5.59,1,0.0357,0.0226,0.000391,0.292,0.855,138.018,audio_features,1FkVQrIIFdyZChWI7Bmqch,spotify:track:1FkVQrIIFdyZChWI7Bmqch,https://api.spotify.com/v1/tracks/1FkVQrIIFdyZChWI7Bmqch,https://api.spotify.com/v1/audio-analysis/1FkVQrIIFdyZChWI7Bmqch,207814,4
Moonlight Flower,GOODWARP,38SuZ6TYyO04KDUzZHPepJ,https://cdnimg.melon.co.kr/cm2/album/images/115/48/533/11548533_20240723181706_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.509,0.735,5,-3.19,1,0.0452,0.0759,5.17e-06,0.162,0.747,92.818,audio_features,38SuZ6TYyO04KDUzZHPepJ,spotify:track:38SuZ6TYyO04KDUzZHPepJ,https://api.spotify.com/v1/tracks/38SuZ6TYyO04KDUzZHPepJ,https://api.spotify.com/v1/audio-analysis/38SuZ6TYyO04KDUzZHPepJ,198700,4
