title,artist,track_id,track_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Bills ,LunchMoney Lewis,7rlCeTnjn0plPZkVAcctPZ,https://cdnimg.melon.co.kr/cm/album/images/023/15/325/2315325_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.699,0.747,5,-3.453,1,0.0964,0.274,0.0,0.486,0.683,126.001,audio_features,7rlCeTnjn0plPZkVAcctPZ,spotify:track:7rlCeTnjn0plPZkVAcctPZ,https://api.spotify.com/v1/tracks/7rlCeTnjn0plPZkVAcctPZ,https://api.spotify.com/v1/audio-analysis/7rlCeTnjn0plPZkVAcctPZ,204600,4
Littlest Things,Lily Allen,1CwCEQ5zp7w7F0ftGB1yia,https://cdnimg.melon.co.kr/cm/album/images/003/24/148/324148_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.283,0.701,4,-7.595,0,0.135,0.66,1.67e-06,0.111,0.564,165.752,audio_features,1CwCEQ5zp7w7F0ftGB1yia,spotify:track:1CwCEQ5zp7w7F0ftGB1yia,https://api.spotify.com/v1/tracks/1CwCEQ5zp7w7F0ftGB1yia,https://api.spotify.com/v1/audio-analysis/1CwCEQ5zp7w7F0ftGB1yia,187413,4
Shots ,LMFAO,1V4jC0vJ5525lEF1bFgPX2,https://cdnimg.melon.co.kr/cm/album/images/006/49/652/649652_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.825,0.856,1,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,audio_features,1V4jC0vJ5525lEF1bFgPX2,spotify:track:1V4jC0vJ5525lEF1bFgPX2,https://api.spotify.com/v1/tracks/1V4jC0vJ5525lEF1bFgPX2,https://api.spotify.com/v1/audio-analysis/1V4jC0vJ5525lEF1bFgPX2,222133,4
Emotions,Mariah Carey,0cELvuwJW1acISUHYB6suj,https://cdnimg.melon.co.kr/cm/album/images/000/41/788/41788_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,audio_features,0cELvuwJW1acISUHYB6suj,spotify:track:0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/tracks/0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/audio-analysis/0cELvuwJW1acISUHYB6suj,248093,4
Stressed Out,twenty one pilots,3CRDbSIZ4r5MsZ0YwxuEkn,https://cdnimg.melon.co.kr/cm2/album/images/023/19/212/2319212_20240527105010_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
The Fox ,Ylvis,5HOpkTTVcmZHnthgyxrIL8,https://cdnimg.melon.co.kr/cm/album/images/022/00/408/2200408_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,audio_features,5HOpkTTVcmZHnthgyxrIL8,spotify:track:5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/tracks/5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8,213708,4
As Long As You Love Me ,Justin Bieber,0pwYLVXVknPSGUQb39cePC,https://cdnimg.melon.co.kr/cm/album/images/021/73/721/2173721_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,audio_features,0pwYLVXVknPSGUQb39cePC,spotify:track:0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/tracks/0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/audio-analysis/0pwYLVXVknPSGUQb39cePC,229467,4
Honesty,Beyonce,1gTT2Y987ndPot2Oygq6hn,https://cdnimg.melon.co.kr/cm/album/images/006/64/561/664561_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.565,0.442,2,-7.738,1,0.0309,0.428,0.0,0.109,0.0717,135.99,audio_features,1gTT2Y987ndPot2Oygq6hn,spotify:track:1gTT2Y987ndPot2Oygq6hn,https://api.spotify.com/v1/tracks/1gTT2Y987ndPot2Oygq6hn,https://api.spotify.com/v1/audio-analysis/1gTT2Y987ndPot2Oygq6hn,224387,4
My Heart Will Go On,Celine Dion,33LC84JgLvK2KuW43MfaNq,https://cdnimg.melon.co.kr/cm/album/images/000/18/638/18638_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,audio_features,33LC84JgLvK2KuW43MfaNq,spotify:track:33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/tracks/33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/audio-analysis/33LC84JgLvK2KuW43MfaNq,280000,1
Teenage Dream,Katy Perry,6r1ygpKNXg7deq18rzyM7F,https://cdnimg.melon.co.kr/cm/album/images/010/06/701/1006701_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.012,audio_features,6r1ygpKNXg7deq18rzyM7F,spotify:track:6r1ygpKNXg7deq18rzyM7F,https://api.spotify.com/v1/tracks/6r1ygpKNXg7deq18rzyM7F,https://api.spotify.com/v1/audio-analysis/6r1ygpKNXg7deq18rzyM7F,227741,4
Daft Punk,Pentatonix,6ukvsBzq4d1vBsAUmz7ZVt,https://cdnimg.melon.co.kr/cm/album/images/022/64/716/2264716_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.717,0.621,11,-7.588,0,0.0605,0.00403,0.0,0.144,0.72,133.014,audio_features,6ukvsBzq4d1vBsAUmz7ZVt,spotify:track:6ukvsBzq4d1vBsAUmz7ZVt,https://api.spotify.com/v1/tracks/6ukvsBzq4d1vBsAUmz7ZVt,https://api.spotify.com/v1/audio-analysis/6ukvsBzq4d1vBsAUmz7ZVt,248560,4
Bedroom Freestyle,Wandeler,5OcmOHaCuL6ln1aUotRa43,https://cdnimg.melon.co.kr/cm2/album/images/076/37/071/7637071_20240704141134_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.54,0.855,9,-5.433,1,0.152,0.349,3.85e-05,0.317,0.459,169.994,audio_features,5OcmOHaCuL6ln1aUotRa43,spotify:track:5OcmOHaCuL6ln1aUotRa43,https://api.spotify.com/v1/tracks/5OcmOHaCuL6ln1aUotRa43,https://api.spotify.com/v1/audio-analysis/5OcmOHaCuL6ln1aUotRa43,128152,4
Perceptions,DarKYYComet,1ESXBkKODWbL4CtQPiqzKG,https://cdnimg.melon.co.kr/cm2/album/images/076/36/670/7636670_20240704133324_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.445,0.989,4,0.214,0,0.105,0.0165,0.854,0.0962,0.0341,172.012,audio_features,1ESXBkKODWbL4CtQPiqzKG,spotify:track:1ESXBkKODWbL4CtQPiqzKG,https://api.spotify.com/v1/tracks/1ESXBkKODWbL4CtQPiqzKG,https://api.spotify.com/v1/audio-analysis/1ESXBkKODWbL4CtQPiqzKG,273495,4
"I, Thou",Garrett Vandenberg,6ABj19CgnmwmrZYBMwfHQ8,https://cdnimg.melon.co.kr/cm2/album/images/076/22/267/7622267_20240703185453_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.629,0.232,7,-15.5,1,0.0437,0.829,0.91,0.316,0.34,119.765,audio_features,6ABj19CgnmwmrZYBMwfHQ8,spotify:track:6ABj19CgnmwmrZYBMwfHQ8,https://api.spotify.com/v1/tracks/6ABj19CgnmwmrZYBMwfHQ8,https://api.spotify.com/v1/audio-analysis/6ABj19CgnmwmrZYBMwfHQ8,229321,3
Foliage,"Sounds of Optimism, Deepesh Sanmal",1piT2ODeISvA1sCxjIq4CY,https://cdnimg.melon.co.kr/cm2/album/images/076/21/150/7621150_20240703171010_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.25,0.0325,5,-21.935,1,0.0373,0.995,0.929,0.0949,0.647,82.643,audio_features,1piT2ODeISvA1sCxjIq4CY,spotify:track:1piT2ODeISvA1sCxjIq4CY,https://api.spotify.com/v1/tracks/1piT2ODeISvA1sCxjIq4CY,https://api.spotify.com/v1/audio-analysis/1piT2ODeISvA1sCxjIq4CY,142733,4
i bilen min ,Tripple D,2LVGLCNzxuRPzYiQm2pARF,https://cdnimg.melon.co.kr/cm2/album/images/076/20/666/7620666_20240703154444_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.731,0.499,7,-11.363,1,0.108,0.167,6.52e-05,0.086,0.49,76.524,audio_features,2LVGLCNzxuRPzYiQm2pARF,spotify:track:2LVGLCNzxuRPzYiQm2pARF,https://api.spotify.com/v1/tracks/2LVGLCNzxuRPzYiQm2pARF,https://api.spotify.com/v1/audio-analysis/2LVGLCNzxuRPzYiQm2pARF,239474,4
Be With U ,Dat Vila,3etT41TkFyvPHRHADoKXgn,https://cdnimg.melon.co.kr/cm2/album/images/076/18/677/7618677_20240703093427_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.726,0.481,5,-12.728,0,0.0721,0.0843,0.886,0.111,0.141,125.983,audio_features,3etT41TkFyvPHRHADoKXgn,spotify:track:3etT41TkFyvPHRHADoKXgn,https://api.spotify.com/v1/tracks/3etT41TkFyvPHRHADoKXgn,https://api.spotify.com/v1/audio-analysis/3etT41TkFyvPHRHADoKXgn,406693,4
Hold On Full Of Hope,The Martial Arts,4QC1Hs2HaPQ2FRgWfigSKO,https://cdnimg.melon.co.kr/cm2/album/images/076/09/472/7609472_20240702181422_500.jpg/melon/resize/120/quality/80/optimize,etc,POP,0.581,0.739,5,-3.735,1,0.0332,0.259,1.56e-06,0.125,0.875,134.933,audio_features,4QC1Hs2HaPQ2FRgWfigSKO,spotify:track:4QC1Hs2HaPQ2FRgWfigSKO,https://api.spotify.com/v1/tracks/4QC1Hs2HaPQ2FRgWfigSKO,https://api.spotify.com/v1/audio-analysis/4QC1Hs2HaPQ2FRgWfigSKO,265075,4
