title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
ifuleave ,Musiq Soulchild,4GhbRPmkVfAZmSQZqdifrn,https://cdnimg.melon.co.kr/cm/album/images/004/86/651/486651_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.467,0.752,11,-3.244,1,0.232,0.208,0.0,0.164,0.728,122.775,audio_features,4GhbRPmkVfAZmSQZqdifrn,spotify:track:4GhbRPmkVfAZmSQZqdifrn,https://api.spotify.com/v1/tracks/4GhbRPmkVfAZmSQZqdifrn,https://api.spotify.com/v1/audio-analysis/4GhbRPmkVfAZmSQZqdifrn,252440,4
What You Do ,Chrisette Michele,1yl72SSJSsjXJRX0CFRIQe,https://cdnimg.melon.co.kr/cm/album/images/005/74/851/574851_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.677,0.621,0,-5.621,0,0.0362,0.406,0.0,0.108,0.709,85.469,audio_features,1yl72SSJSsjXJRX0CFRIQe,spotify:track:1yl72SSJSsjXJRX0CFRIQe,https://api.spotify.com/v1/tracks/1yl72SSJSsjXJRX0CFRIQe,https://api.spotify.com/v1/audio-analysis/1yl72SSJSsjXJRX0CFRIQe,202107,4
Save Room,John Legend,3sTc75CCyIw4FPs6cXkOe7,https://cdnimg.melon.co.kr/cm/album/images/003/29/663/329663_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.69,0.572,7,-6.131,1,0.0264,0.0451,0.0,0.0969,0.375,111.92,audio_features,3sTc75CCyIw4FPs6cXkOe7,spotify:track:3sTc75CCyIw4FPs6cXkOe7,https://api.spotify.com/v1/tracks/3sTc75CCyIw4FPs6cXkOe7,https://api.spotify.com/v1/audio-analysis/3sTc75CCyIw4FPs6cXkOe7,235667,4
Stairway To Love,George Benson,2uxAKdRVgfWajfvihd6SGf,https://cdnimg.melon.co.kr/cm/album/images/000/33/273/33273_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.833,0.709,1,-4.118,1,0.0354,0.281,0.000679,0.0656,0.638,101.002,audio_features,2uxAKdRVgfWajfvihd6SGf,spotify:track:2uxAKdRVgfWajfvihd6SGf,https://api.spotify.com/v1/tracks/2uxAKdRVgfWajfvihd6SGf,https://api.spotify.com/v1/audio-analysis/2uxAKdRVgfWajfvihd6SGf,259133,4
DJ Got Us Fallin' In Love ,Usher,4356Typ82hUiFAynbLYbPn,https://cdnimg.melon.co.kr/cm2/album/images/009/57/452/957452_20191224121820_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4
Ship And The Globe,Kae Sun,1gDXsheTXKYn2EDBZK5avl,https://cdnimg.melon.co.kr/cm/album/images/022/83/191/2283191_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.909,0.461,1,-4.714,0,0.0453,0.00162,0.0114,0.0737,0.339,104.004,audio_features,1gDXsheTXKYn2EDBZK5avl,spotify:track:1gDXsheTXKYn2EDBZK5avl,https://api.spotify.com/v1/tracks/1gDXsheTXKYn2EDBZK5avl,https://api.spotify.com/v1/audio-analysis/1gDXsheTXKYn2EDBZK5avl,198606,4
Wiggle ,Jason Derulo,4B4zDmbHdkXZ1wUJv1yKFy,https://cdnimg.melon.co.kr/cm/album/images/022/53/964/2253964_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,audio_features,4B4zDmbHdkXZ1wUJv1yKFy,spotify:track:4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/tracks/4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/audio-analysis/4B4zDmbHdkXZ1wUJv1yKFy,193296,4
Lay Me Down ,Sam Smith,5CRmy13zTaajpGN1rBb3IF,https://cdnimg.melon.co.kr/cm/album/images/026/48/796/2648796_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.433,0.35,4,-8.874,1,0.05,0.792,4.86e-05,0.0977,0.178,120.72,audio_features,5CRmy13zTaajpGN1rBb3IF,spotify:track:5CRmy13zTaajpGN1rBb3IF,https://api.spotify.com/v1/tracks/5CRmy13zTaajpGN1rBb3IF,https://api.spotify.com/v1/audio-analysis/5CRmy13zTaajpGN1rBb3IF,254213,4
Endless Love,Luther Vandross,7IljDTNkQEyy77CcaRbiAj,https://cdnimg.melon.co.kr/cm/album/images/003/98/024/398024_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.413,0.477,10,-7.748,1,0.0264,0.747,2.39e-06,0.122,0.241,95.958,audio_features,7IljDTNkQEyy77CcaRbiAj,spotify:track:7IljDTNkQEyy77CcaRbiAj,https://api.spotify.com/v1/tracks/7IljDTNkQEyy77CcaRbiAj,https://api.spotify.com/v1/audio-analysis/7IljDTNkQEyy77CcaRbiAj,259667,4
Ms. Seductive,Jeff Bernat,4RIh17rtkBSo81N49B7w07,https://cdnimg.melon.co.kr/cm/album/images/021/24/668/2124668_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.663,0.35,7,-7.938,1,0.0666,0.829,0.0,0.0789,0.331,171.913,audio_features,4RIh17rtkBSo81N49B7w07,spotify:track:4RIh17rtkBSo81N49B7w07,https://api.spotify.com/v1/tracks/4RIh17rtkBSo81N49B7w07,https://api.spotify.com/v1/audio-analysis/4RIh17rtkBSo81N49B7w07,202496,3
