title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Crying,0TuU81Gdgr7fc8w0Ztt2iO,0.374,0.556,9,-7.867,1,0.0327,0.12,1.82e-05,0.364,0.19,144.171,audio_features,0TuU81Gdgr7fc8w0Ztt2iO,spotify:track:0TuU81Gdgr7fc8w0Ztt2iO,https://api.spotify.com/v1/tracks/0TuU81Gdgr7fc8w0Ztt2iO,https://api.spotify.com/v1/audio-analysis/0TuU81Gdgr7fc8w0Ztt2iO,265509,4
웃어도 눈물이나,1crfDrGt65kP818OtaEbOM,0.48,0.461,8,-5.731,1,0.0289,0.529,0.0,0.188,0.161,136.073,audio_features,1crfDrGt65kP818OtaEbOM,spotify:track:1crfDrGt65kP818OtaEbOM,https://api.spotify.com/v1/tracks/1crfDrGt65kP818OtaEbOM,https://api.spotify.com/v1/audio-analysis/1crfDrGt65kP818OtaEbOM,253267,4
Funny Rock,0eAIo3dOMbRiK8V8qhRFiW,0.524,0.83,11,-4.259,0,0.0385,0.0199,1.05e-06,0.0912,0.801,156.019,audio_features,0eAIo3dOMbRiK8V8qhRFiW,spotify:track:0eAIo3dOMbRiK8V8qhRFiW,https://api.spotify.com/v1/tracks/0eAIo3dOMbRiK8V8qhRFiW,https://api.spotify.com/v1/audio-analysis/0eAIo3dOMbRiK8V8qhRFiW,218400,4
일탈,6aZ0aEgNPFyyza0KEeathu,0.46,0.854,2,-6.542,1,0.108,0.0923,0.000141,0.723,0.341,150.03,audio_features,6aZ0aEgNPFyyza0KEeathu,spotify:track:6aZ0aEgNPFyyza0KEeathu,https://api.spotify.com/v1/tracks/6aZ0aEgNPFyyza0KEeathu,https://api.spotify.com/v1/audio-analysis/6aZ0aEgNPFyyza0KEeathu,231697,4
걱정말아요 그대 ,6t690GT08sueJEsfq8Bbjv,0.531,0.473,7,-6.564,1,0.0316,0.267,9.62e-06,0.287,0.29,129.075,audio_features,6t690GT08sueJEsfq8Bbjv,spotify:track:6t690GT08sueJEsfq8Bbjv,https://api.spotify.com/v1/tracks/6t690GT08sueJEsfq8Bbjv,https://api.spotify.com/v1/audio-analysis/6t690GT08sueJEsfq8Bbjv,280973,4
아름답게 사랑하는 날까지 ,20PmkEXnhl5jekt3aie4Ff,0.394,0.49,0,-7.677,0,0.032,0.162,3.5e-06,0.109,0.0816,146.145,audio_features,20PmkEXnhl5jekt3aie4Ff,spotify:track:20PmkEXnhl5jekt3aie4Ff,https://api.spotify.com/v1/tracks/20PmkEXnhl5jekt3aie4Ff,https://api.spotify.com/v1/audio-analysis/20PmkEXnhl5jekt3aie4Ff,285867,4
가세요... 갈게요,73rZBNcy05K713r0XXYEG2,0.423,0.579,10,-5.786,1,0.0299,0.0224,0.0,0.0902,0.244,139.658,audio_features,73rZBNcy05K713r0XXYEG2,spotify:track:73rZBNcy05K713r0XXYEG2,https://api.spotify.com/v1/tracks/73rZBNcy05K713r0XXYEG2,https://api.spotify.com/v1/audio-analysis/73rZBNcy05K713r0XXYEG2,227761,4
Blue Day,5euKUZVW5LJ8b8gUbB2x5K,0.597,0.335,7,-9.604,1,0.0272,0.731,0.0,0.098,0.227,107.069,audio_features,5euKUZVW5LJ8b8gUbB2x5K,spotify:track:5euKUZVW5LJ8b8gUbB2x5K,https://api.spotify.com/v1/tracks/5euKUZVW5LJ8b8gUbB2x5K,https://api.spotify.com/v1/audio-analysis/5euKUZVW5LJ8b8gUbB2x5K,256200,4
소년이 어른이 되어,39hGZfrtoDBP9nMI77hArf,0.442,0.472,4,-5.084,1,0.0368,0.577,0.0,0.123,0.49,144.282,audio_features,39hGZfrtoDBP9nMI77hArf,spotify:track:39hGZfrtoDBP9nMI77hArf,https://api.spotify.com/v1/tracks/39hGZfrtoDBP9nMI77hArf,https://api.spotify.com/v1/audio-analysis/39hGZfrtoDBP9nMI77hArf,277720,4
서시,6dpacjbvvrB0XSKke7414R,0.543,0.697,2,-5.946,1,0.0335,0.0289,0.0,0.107,0.552,156.004,audio_features,6dpacjbvvrB0XSKke7414R,spotify:track:6dpacjbvvrB0XSKke7414R,https://api.spotify.com/v1/tracks/6dpacjbvvrB0XSKke7414R,https://api.spotify.com/v1/audio-analysis/6dpacjbvvrB0XSKke7414R,233062,4
넌 할 수 있어,6heKbNiuArHS03kvQ6qdBt,0.385,0.203,1,-11.882,1,0.0296,0.91,0.000122,0.112,0.131,135.684,audio_features,6heKbNiuArHS03kvQ6qdBt,spotify:track:6heKbNiuArHS03kvQ6qdBt,https://api.spotify.com/v1/tracks/6heKbNiuArHS03kvQ6qdBt,https://api.spotify.com/v1/audio-analysis/6heKbNiuArHS03kvQ6qdBt,295105,4
카레,7oEqRv4CLLGf69PwPnsTMd,0.563,0.993,6,-2.326,0,0.215,0.0849,0.0,0.258,0.929,80.892,audio_features,7oEqRv4CLLGf69PwPnsTMd,spotify:track:7oEqRv4CLLGf69PwPnsTMd,https://api.spotify.com/v1/tracks/7oEqRv4CLLGf69PwPnsTMd,https://api.spotify.com/v1/audio-analysis/7oEqRv4CLLGf69PwPnsTMd,174257,4
일상으로의 초대 ,1XpNMR6HnlqvZOqzdLTdAK,0.381,0.21,11,-17.357,1,0.0359,0.864,6.02e-05,0.169,0.164,107.058,audio_features,1XpNMR6HnlqvZOqzdLTdAK,spotify:track:1XpNMR6HnlqvZOqzdLTdAK,https://api.spotify.com/v1/tracks/1XpNMR6HnlqvZOqzdLTdAK,https://api.spotify.com/v1/audio-analysis/1XpNMR6HnlqvZOqzdLTdAK,388507,4
고래 ,66WJZasXsctB6RyN28qzBt,0.514,0.304,10,-8.84,1,0.0275,0.106,0.00464,0.105,0.24,120.007,audio_features,66WJZasXsctB6RyN28qzBt,spotify:track:66WJZasXsctB6RyN28qzBt,https://api.spotify.com/v1/tracks/66WJZasXsctB6RyN28qzBt,https://api.spotify.com/v1/audio-analysis/66WJZasXsctB6RyN28qzBt,241973,3
찹쌀떡,5nFIebJkQqXQSaqICoutDu,0.725,0.592,0,-4.058,1,0.0649,0.31,0.0,0.0623,0.816,143.129,audio_features,5nFIebJkQqXQSaqICoutDu,spotify:track:5nFIebJkQqXQSaqICoutDu,https://api.spotify.com/v1/tracks/5nFIebJkQqXQSaqICoutDu,https://api.spotify.com/v1/audio-analysis/5nFIebJkQqXQSaqICoutDu,221448,4
Teddy Bear Rises,4WBuPSTnvgDDoeioTJy0VM,0.743,0.133,7,-15.831,1,0.0335,0.939,0.0131,0.0908,0.466,99.859,audio_features,4WBuPSTnvgDDoeioTJy0VM,spotify:track:4WBuPSTnvgDDoeioTJy0VM,https://api.spotify.com/v1/tracks/4WBuPSTnvgDDoeioTJy0VM,https://api.spotify.com/v1/audio-analysis/4WBuPSTnvgDDoeioTJy0VM,251982,4
비와 당신의 이야기,1IuubAZ6UFVl6HwSe3ZifN,0.361,0.562,6,-6.347,0,0.0437,0.0177,0.00347,0.281,0.123,127.698,audio_features,1IuubAZ6UFVl6HwSe3ZifN,spotify:track:1IuubAZ6UFVl6HwSe3ZifN,https://api.spotify.com/v1/tracks/1IuubAZ6UFVl6HwSe3ZifN,https://api.spotify.com/v1/audio-analysis/1IuubAZ6UFVl6HwSe3ZifN,329352,4
Obliviate,2RENeWPEosqVewFaHSNnjT,0.486,0.631,8,-4.181,0,0.0322,0.674,0.0,0.202,0.552,173.738,audio_features,2RENeWPEosqVewFaHSNnjT,spotify:track:2RENeWPEosqVewFaHSNnjT,https://api.spotify.com/v1/tracks/2RENeWPEosqVewFaHSNnjT,https://api.spotify.com/v1/audio-analysis/2RENeWPEosqVewFaHSNnjT,190224,4
내 낡은 서랍 속의 바다,60TjCCyN3NctdiiOCzx51Q,0.365,0.635,2,-10.144,1,0.0442,0.597,0.0189,0.149,0.381,95.001,audio_features,60TjCCyN3NctdiiOCzx51Q,spotify:track:60TjCCyN3NctdiiOCzx51Q,https://api.spotify.com/v1/tracks/60TjCCyN3NctdiiOCzx51Q,https://api.spotify.com/v1/audio-analysis/60TjCCyN3NctdiiOCzx51Q,381048,4
마지막 승부,6Mau9f7HnkvnXtvfq9fpZM,0.562,0.854,7,-7.401,1,0.061,0.143,0.0,0.348,0.483,142.706,audio_features,6Mau9f7HnkvnXtvfq9fpZM,spotify:track:6Mau9f7HnkvnXtvfq9fpZM,https://api.spotify.com/v1/tracks/6Mau9f7HnkvnXtvfq9fpZM,https://api.spotify.com/v1/audio-analysis/6Mau9f7HnkvnXtvfq9fpZM,214115,4
나비,3HTk4aNOo55dRfEeIMmyxO,0.46,0.65,4,-3.332,0,0.0297,0.0418,0.0,0.118,0.648,183.761,audio_features,3HTk4aNOo55dRfEeIMmyxO,spotify:track:3HTk4aNOo55dRfEeIMmyxO,https://api.spotify.com/v1/tracks/3HTk4aNOo55dRfEeIMmyxO,https://api.spotify.com/v1/audio-analysis/3HTk4aNOo55dRfEeIMmyxO,234815,4
청춘,2ILPXRG3GNfcLMX7SEofhJ,0.652,0.254,9,-15.931,0,0.0396,0.873,0.304,0.158,0.58,114.998,audio_features,2ILPXRG3GNfcLMX7SEofhJ,spotify:track:2ILPXRG3GNfcLMX7SEofhJ,https://api.spotify.com/v1/tracks/2ILPXRG3GNfcLMX7SEofhJ,https://api.spotify.com/v1/audio-analysis/2ILPXRG3GNfcLMX7SEofhJ,208053,3
Hey You,2XXXPN8xMAR9kot7S0GLbE,0.508,0.853,0,-3.215,1,0.143,0.0339,0.0,0.287,0.67,200.157,audio_features,2XXXPN8xMAR9kot7S0GLbE,spotify:track:2XXXPN8xMAR9kot7S0GLbE,https://api.spotify.com/v1/tracks/2XXXPN8xMAR9kot7S0GLbE,https://api.spotify.com/v1/audio-analysis/2XXXPN8xMAR9kot7S0GLbE,236513,4
Feel Alright,7nftM0CgvzOEXXYBrszMsY,0.38,0.306,7,-12.958,1,0.0308,0.853,0.0067,0.104,0.145,110.575,audio_features,7nftM0CgvzOEXXYBrszMsY,spotify:track:7nftM0CgvzOEXXYBrszMsY,https://api.spotify.com/v1/tracks/7nftM0CgvzOEXXYBrszMsY,https://api.spotify.com/v1/audio-analysis/7nftM0CgvzOEXXYBrszMsY,228933,3
사랑했지만,1LUjoIRoEyAb07mDRH8ul4,0.435,0.526,4,-5.109,1,0.0286,0.573,1.58e-05,0.959,0.174,143.385,audio_features,1LUjoIRoEyAb07mDRH8ul4,spotify:track:1LUjoIRoEyAb07mDRH8ul4,https://api.spotify.com/v1/tracks/1LUjoIRoEyAb07mDRH8ul4,https://api.spotify.com/v1/audio-analysis/1LUjoIRoEyAb07mDRH8ul4,301187,4
아름다운 강산,5mgAe6p3dEuwvZQdWiwjQL,0.66,0.176,7,-20.902,0,0.0367,0.86,0.0344,0.388,0.549,112.016,audio_features,5mgAe6p3dEuwvZQdWiwjQL,spotify:track:5mgAe6p3dEuwvZQdWiwjQL,https://api.spotify.com/v1/tracks/5mgAe6p3dEuwvZQdWiwjQL,https://api.spotify.com/v1/audio-analysis/5mgAe6p3dEuwvZQdWiwjQL,343115,4
좋은 사람 있으면 소개시켜줘,3Jvoa9GcbplEXoJ1wLbkjq,0.683,0.746,3,-3.838,1,0.0273,0.586,0.0,0.142,0.393,96.896,audio_features,3Jvoa9GcbplEXoJ1wLbkjq,spotify:track:3Jvoa9GcbplEXoJ1wLbkjq,https://api.spotify.com/v1/tracks/3Jvoa9GcbplEXoJ1wLbkjq,https://api.spotify.com/v1/audio-analysis/3Jvoa9GcbplEXoJ1wLbkjq,234213,4
깊은 슬픔,3wgyUjBEr4BqfnOzOicjNK,0.551,0.634,8,-6.003,1,0.0311,0.408,0.0,0.146,0.352,139.897,audio_features,3wgyUjBEr4BqfnOzOicjNK,spotify:track:3wgyUjBEr4BqfnOzOicjNK,https://api.spotify.com/v1/tracks/3wgyUjBEr4BqfnOzOicjNK,https://api.spotify.com/v1/audio-analysis/3wgyUjBEr4BqfnOzOicjNK,266292,4
내게 남은 사랑을 다 줄께,0XPgVA0P5eew1d3V2gDVOB,0.42,0.934,9,-3.109,1,0.0614,0.00225,6.69e-05,0.361,0.308,164.036,audio_features,0XPgVA0P5eew1d3V2gDVOB,spotify:track:0XPgVA0P5eew1d3V2gDVOB,https://api.spotify.com/v1/tracks/0XPgVA0P5eew1d3V2gDVOB,https://api.spotify.com/v1/audio-analysis/0XPgVA0P5eew1d3V2gDVOB,229267,4
Shout,3cLEgzgNA5rtfvytrwgQuZ,0.484,0.979,9,-7.78,0,0.084,0.0048,0.000638,0.31,0.366,150.049,audio_features,3cLEgzgNA5rtfvytrwgQuZ,spotify:track:3cLEgzgNA5rtfvytrwgQuZ,https://api.spotify.com/v1/tracks/3cLEgzgNA5rtfvytrwgQuZ,https://api.spotify.com/v1/audio-analysis/3cLEgzgNA5rtfvytrwgQuZ,216913,4
팬이야,3cDJa5VI8XsW7NHxLm1dsH,0.437,0.621,7,-5.947,1,0.0343,0.152,6.59e-06,0.158,0.438,185.404,audio_features,3cDJa5VI8XsW7NHxLm1dsH,spotify:track:3cDJa5VI8XsW7NHxLm1dsH,https://api.spotify.com/v1/tracks/3cDJa5VI8XsW7NHxLm1dsH,https://api.spotify.com/v1/audio-analysis/3cDJa5VI8XsW7NHxLm1dsH,274560,4
고무신을 신은 줄리엣,2wQ5t12VPVsDMY9VCDzqxW,0.408,0.86,11,-4.323,0,0.0389,0.000906,0.0,0.341,0.321,152.089,audio_features,2wQ5t12VPVsDMY9VCDzqxW,spotify:track:2wQ5t12VPVsDMY9VCDzqxW,https://api.spotify.com/v1/tracks/2wQ5t12VPVsDMY9VCDzqxW,https://api.spotify.com/v1/audio-analysis/2wQ5t12VPVsDMY9VCDzqxW,272561,4
걸어서 하늘까지,4GmInqIpO6FWABhriwk11U,0.55,0.604,0,-11.239,1,0.0311,0.000964,0.0,0.151,0.643,135.066,audio_features,4GmInqIpO6FWABhriwk11U,spotify:track:4GmInqIpO6FWABhriwk11U,https://api.spotify.com/v1/tracks/4GmInqIpO6FWABhriwk11U,https://api.spotify.com/v1/audio-analysis/4GmInqIpO6FWABhriwk11U,176427,4
매일 그대와 ,2T05Ub3H6NvMSO8Ohsam9I,0.585,0.34,9,-9.781,1,0.026,0.8,0.0,0.122,0.355,93.397,audio_features,2T05Ub3H6NvMSO8Ohsam9I,spotify:track:2T05Ub3H6NvMSO8Ohsam9I,https://api.spotify.com/v1/tracks/2T05Ub3H6NvMSO8Ohsam9I,https://api.spotify.com/v1/audio-analysis/2T05Ub3H6NvMSO8Ohsam9I,210077,4
사랑한 후에,3YLMkoBklnc7GdRDAA3bHU,0.509,0.404,5,-7.617,0,0.0337,0.253,0.0,0.128,0.161,123.816,audio_features,3YLMkoBklnc7GdRDAA3bHU,spotify:track:3YLMkoBklnc7GdRDAA3bHU,https://api.spotify.com/v1/tracks/3YLMkoBklnc7GdRDAA3bHU,https://api.spotify.com/v1/audio-analysis/3YLMkoBklnc7GdRDAA3bHU,267993,4
떠나는 사람을 위해,0dzHoRuNcbnreUXVscCnCV,0.281,0.507,8,-6.117,0,0.0315,0.0869,0.0,0.369,0.0807,78.19,audio_features,0dzHoRuNcbnreUXVscCnCV,spotify:track:0dzHoRuNcbnreUXVscCnCV,https://api.spotify.com/v1/tracks/0dzHoRuNcbnreUXVscCnCV,https://api.spotify.com/v1/audio-analysis/0dzHoRuNcbnreUXVscCnCV,314880,4
항상 엔진을 켜둘께,1YUpOr8DUaLoTXCNBDCiGA,0.425,0.837,6,-4.421,1,0.0318,0.00196,2.03e-05,0.313,0.594,143.038,audio_features,1YUpOr8DUaLoTXCNBDCiGA,spotify:track:1YUpOr8DUaLoTXCNBDCiGA,https://api.spotify.com/v1/tracks/1YUpOr8DUaLoTXCNBDCiGA,https://api.spotify.com/v1/audio-analysis/1YUpOr8DUaLoTXCNBDCiGA,198478,4
해에게서 소년에게,0e80LLUhluHfn81Td92BYP,0.532,0.731,2,-3.974,1,0.03,0.000185,0.000525,0.368,0.178,97.936,audio_features,0e80LLUhluHfn81Td92BYP,spotify:track:0e80LLUhluHfn81Td92BYP,https://api.spotify.com/v1/tracks/0e80LLUhluHfn81Td92BYP,https://api.spotify.com/v1/audio-analysis/0e80LLUhluHfn81Td92BYP,307440,4
지상에서 영원으로,4bEnSLRsxT4QrNFGAzJUoE,0.448,0.54,8,-6.068,1,0.0394,0.196,0.0,0.111,0.106,162.343,audio_features,4bEnSLRsxT4QrNFGAzJUoE,spotify:track:4bEnSLRsxT4QrNFGAzJUoE,https://api.spotify.com/v1/tracks/4bEnSLRsxT4QrNFGAzJUoE,https://api.spotify.com/v1/audio-analysis/4bEnSLRsxT4QrNFGAzJUoE,227605,4
영원토록,3t8NXxZmDSzw9gfmuFjfAX,0.365,0.595,11,-4.242,1,0.0289,0.715,6e-05,0.171,0.187,75.991,audio_features,3t8NXxZmDSzw9gfmuFjfAX,spotify:track:3t8NXxZmDSzw9gfmuFjfAX,https://api.spotify.com/v1/tracks/3t8NXxZmDSzw9gfmuFjfAX,https://api.spotify.com/v1/audio-analysis/3t8NXxZmDSzw9gfmuFjfAX,237061,4
사랑하기 전에는,638OLfid9xb46OFN3BwhE5,0.332,0.552,5,-4.263,1,0.0297,0.486,1.51e-06,0.123,0.101,132.226,audio_features,638OLfid9xb46OFN3BwhE5,spotify:track:638OLfid9xb46OFN3BwhE5,https://api.spotify.com/v1/tracks/638OLfid9xb46OFN3BwhE5,https://api.spotify.com/v1/audio-analysis/638OLfid9xb46OFN3BwhE5,253414,4
恨 ,5MkjKMfTtmXGg6mDWZLRlj,0.313,0.48,4,-5.888,1,0.0304,0.124,3.99e-06,0.227,0.102,130.142,audio_features,5MkjKMfTtmXGg6mDWZLRlj,spotify:track:5MkjKMfTtmXGg6mDWZLRlj,https://api.spotify.com/v1/tracks/5MkjKMfTtmXGg6mDWZLRlj,https://api.spotify.com/v1/audio-analysis/5MkjKMfTtmXGg6mDWZLRlj,350641,4
볼때기 사랑,4nX5o0AHO3hl3FS0cLcsL4,0.436,0.387,4,-6.583,1,0.0275,0.711,0.0,0.12,0.176,70.189,audio_features,4nX5o0AHO3hl3FS0cLcsL4,spotify:track:4nX5o0AHO3hl3FS0cLcsL4,https://api.spotify.com/v1/tracks/4nX5o0AHO3hl3FS0cLcsL4,https://api.spotify.com/v1/audio-analysis/4nX5o0AHO3hl3FS0cLcsL4,273199,4
Good Night,10KxnSIdqYNl0WVNKTYjby,0.426,0.762,4,-5.459,1,0.0378,0.00163,2.33e-06,0.127,0.604,175.616,audio_features,10KxnSIdqYNl0WVNKTYjby,spotify:track:10KxnSIdqYNl0WVNKTYjby,https://api.spotify.com/v1/tracks/10KxnSIdqYNl0WVNKTYjby,https://api.spotify.com/v1/audio-analysis/10KxnSIdqYNl0WVNKTYjby,270040,4
피너츠 송,57zyC7QdytxhZUQ47KR3D2,0.61,0.827,6,-3.762,1,0.0316,0.178,0.0,0.0936,0.821,150.097,audio_features,57zyC7QdytxhZUQ47KR3D2,spotify:track:57zyC7QdytxhZUQ47KR3D2,https://api.spotify.com/v1/tracks/57zyC7QdytxhZUQ47KR3D2,https://api.spotify.com/v1/audio-analysis/57zyC7QdytxhZUQ47KR3D2,187638,4
알루미늄,48PL9fQVi2AApLViY2Shpw,0.346,0.8,3,-3.416,1,0.0378,0.000757,0.0,0.141,0.564,154.008,audio_features,48PL9fQVi2AApLViY2Shpw,spotify:track:48PL9fQVi2AApLViY2Shpw,https://api.spotify.com/v1/tracks/48PL9fQVi2AApLViY2Shpw,https://api.spotify.com/v1/audio-analysis/48PL9fQVi2AApLViY2Shpw,342857,3
For You,6Zt4vBwnncW5nVBl5SMBFb,0.536,0.76,9,-6.4,0,0.0285,0.0131,0.0,0.244,0.451,114.019,audio_features,6Zt4vBwnncW5nVBl5SMBFb,spotify:track:6Zt4vBwnncW5nVBl5SMBFb,https://api.spotify.com/v1/tracks/6Zt4vBwnncW5nVBl5SMBFb,https://api.spotify.com/v1/audio-analysis/6Zt4vBwnncW5nVBl5SMBFb,263105,4
Superfantastic ,7gfxwnpsxusXr0N05WwGRC,0.738,0.728,6,-5.527,1,0.0366,0.018,0.0238,0.066,0.936,120.006,audio_features,7gfxwnpsxusXr0N05WwGRC,spotify:track:7gfxwnpsxusXr0N05WwGRC,https://api.spotify.com/v1/tracks/7gfxwnpsxusXr0N05WwGRC,https://api.spotify.com/v1/audio-analysis/7gfxwnpsxusXr0N05WwGRC,261619,4
안녕 여자친구,73GpQFWaKheERrj86GVzeu,0.607,0.416,7,-6.469,1,0.0372,0.553,6.07e-06,0.14,0.245,139.955,audio_features,73GpQFWaKheERrj86GVzeu,spotify:track:73GpQFWaKheERrj86GVzeu,https://api.spotify.com/v1/tracks/73GpQFWaKheERrj86GVzeu,https://api.spotify.com/v1/audio-analysis/73GpQFWaKheERrj86GVzeu,264202,4
아버지,7MIfmyUd5D3sjsDdQKvZ1h,0.418,0.525,3,-3.836,0,0.028,0.608,0.0,0.198,0.387,131.953,audio_features,7MIfmyUd5D3sjsDdQKvZ1h,spotify:track:7MIfmyUd5D3sjsDdQKvZ1h,https://api.spotify.com/v1/tracks/7MIfmyUd5D3sjsDdQKvZ1h,https://api.spotify.com/v1/audio-analysis/7MIfmyUd5D3sjsDdQKvZ1h,191478,4
"Lazenca, Save Us",13Y8QrJFQm2bUb50DheQn3,0.446,0.775,2,-4.81,0,0.0409,0.0294,0.000351,0.324,0.296,85.161,audio_features,13Y8QrJFQm2bUb50DheQn3,spotify:track:13Y8QrJFQm2bUb50DheQn3,https://api.spotify.com/v1/tracks/13Y8QrJFQm2bUb50DheQn3,https://api.spotify.com/v1/audio-analysis/13Y8QrJFQm2bUb50DheQn3,309107,4
Ocean Of Light,5gbwmcVNtld1MizUwPheBn,0.572,0.919,1,-4.808,1,0.0433,0.00128,0.0,0.0649,0.572,115.98,audio_features,5gbwmcVNtld1MizUwPheBn,spotify:track:5gbwmcVNtld1MizUwPheBn,https://api.spotify.com/v1/tracks/5gbwmcVNtld1MizUwPheBn,https://api.spotify.com/v1/audio-analysis/5gbwmcVNtld1MizUwPheBn,300040,4
왼손잡이,6CxKEnUDyLNPVC4IBE1L4Z,0.646,0.964,9,-4.794,0,0.0316,0.019,1.31e-05,0.0825,0.826,115.032,audio_features,6CxKEnUDyLNPVC4IBE1L4Z,spotify:track:6CxKEnUDyLNPVC4IBE1L4Z,https://api.spotify.com/v1/tracks/6CxKEnUDyLNPVC4IBE1L4Z,https://api.spotify.com/v1/audio-analysis/6CxKEnUDyLNPVC4IBE1L4Z,150622,4
Tomorrow,3NI9UCBelAfxPogBYeBqm6,0.654,0.777,5,-4.862,1,0.0303,0.0225,0.0,0.101,0.657,109.022,audio_features,3NI9UCBelAfxPogBYeBqm6,spotify:track:3NI9UCBelAfxPogBYeBqm6,https://api.spotify.com/v1/tracks/3NI9UCBelAfxPogBYeBqm6,https://api.spotify.com/v1/audio-analysis/3NI9UCBelAfxPogBYeBqm6,239307,4
Bushwick ,3Z3IYCMAm9awxnwpVu2anc,0.551,0.946,10,-3.837,1,0.0374,0.141,2e-06,0.132,0.748,160.071,audio_features,3Z3IYCMAm9awxnwpVu2anc,spotify:track:3Z3IYCMAm9awxnwpVu2anc,https://api.spotify.com/v1/tracks/3Z3IYCMAm9awxnwpVu2anc,https://api.spotify.com/v1/audio-analysis/3Z3IYCMAm9awxnwpVu2anc,204507,4
모나리자 ,7b7RCJ3I4Y3BpN3bRtzFXE,0.347,0.939,10,-2.335,0,0.121,0.116,6.44e-05,0.774,0.212,127.384,audio_features,7b7RCJ3I4Y3BpN3bRtzFXE,spotify:track:7b7RCJ3I4Y3BpN3bRtzFXE,https://api.spotify.com/v1/tracks/7b7RCJ3I4Y3BpN3bRtzFXE,https://api.spotify.com/v1/audio-analysis/7b7RCJ3I4Y3BpN3bRtzFXE,286120,4
곁에 ,38dU4SDS7F9splJHzqH71I,0.455,0.505,2,-6.321,1,0.0263,0.0465,0.00126,0.379,0.15,77.997,audio_features,38dU4SDS7F9splJHzqH71I,spotify:track:38dU4SDS7F9splJHzqH71I,https://api.spotify.com/v1/tracks/38dU4SDS7F9splJHzqH71I,https://api.spotify.com/v1/audio-analysis/38dU4SDS7F9splJHzqH71I,253547,4
도시인,4bH1vvbqgE3FtaWn2VJDQr,0.334,0.961,9,-6.572,0,0.147,0.000533,0.00969,0.983,0.238,146.461,audio_features,4bH1vvbqgE3FtaWn2VJDQr,spotify:track:4bH1vvbqgE3FtaWn2VJDQr,https://api.spotify.com/v1/tracks/4bH1vvbqgE3FtaWn2VJDQr,https://api.spotify.com/v1/audio-analysis/4bH1vvbqgE3FtaWn2VJDQr,500827,4
기다리다,2Et3TRq5g30hhTlKxn9yD5,0.503,0.316,7,-7.73,1,0.0255,0.823,0.0,0.135,0.133,79.073,audio_features,2Et3TRq5g30hhTlKxn9yD5,spotify:track:2Et3TRq5g30hhTlKxn9yD5,https://api.spotify.com/v1/tracks/2Et3TRq5g30hhTlKxn9yD5,https://api.spotify.com/v1/audio-analysis/2Et3TRq5g30hhTlKxn9yD5,249104,4
Hello ,66M8LAAyZ0BkvsTOZUFs1B,0.697,0.878,1,-3.285,1,0.0488,0.122,0.0,0.0902,0.962,128.024,audio_features,66M8LAAyZ0BkvsTOZUFs1B,spotify:track:66M8LAAyZ0BkvsTOZUFs1B,https://api.spotify.com/v1/tracks/66M8LAAyZ0BkvsTOZUFs1B,https://api.spotify.com/v1/audio-analysis/66M8LAAyZ0BkvsTOZUFs1B,207256,4
Desperado ,7bVe2aq80ue7DCYkvjSRhz,0.679,0.357,7,-9.406,1,0.0395,0.353,0.0,0.161,0.0639,119.902,audio_features,7bVe2aq80ue7DCYkvjSRhz,spotify:track:7bVe2aq80ue7DCYkvjSRhz,https://api.spotify.com/v1/tracks/7bVe2aq80ue7DCYkvjSRhz,https://api.spotify.com/v1/audio-analysis/7bVe2aq80ue7DCYkvjSRhz,215301,4
사랑하나요!?,5kjKYV35pr7XozQgabaTAH,0.601,0.702,1,-6.246,1,0.0314,0.0705,0.00493,0.0669,0.574,143.065,audio_features,5kjKYV35pr7XozQgabaTAH,spotify:track:5kjKYV35pr7XozQgabaTAH,https://api.spotify.com/v1/tracks/5kjKYV35pr7XozQgabaTAH,https://api.spotify.com/v1/audio-analysis/5kjKYV35pr7XozQgabaTAH,294600,4
너에게..기대,7i5k2QVZuOvLCSK1n2lhNi,0.543,0.277,0,-9.148,1,0.0293,0.747,1.86e-06,0.101,0.227,130.573,audio_features,7i5k2QVZuOvLCSK1n2lhNi,spotify:track:7i5k2QVZuOvLCSK1n2lhNi,https://api.spotify.com/v1/tracks/7i5k2QVZuOvLCSK1n2lhNi,https://api.spotify.com/v1/audio-analysis/7i5k2QVZuOvLCSK1n2lhNi,282593,4
응급실 ,1c1DhwszB5SaujVgqHODR3,0.415,0.34,3,-7.05,1,0.0289,0.202,0.0,0.183,0.12,138.273,audio_features,1c1DhwszB5SaujVgqHODR3,spotify:track:1c1DhwszB5SaujVgqHODR3,https://api.spotify.com/v1/tracks/1c1DhwszB5SaujVgqHODR3,https://api.spotify.com/v1/audio-analysis/1c1DhwszB5SaujVgqHODR3,246728,4
Mer,5t5ARYAaHrPA1pto1qdeuA,0.525,0.734,7,-7.448,1,0.0358,0.432,0.0162,0.151,0.298,144.949,audio_features,5t5ARYAaHrPA1pto1qdeuA,spotify:track:5t5ARYAaHrPA1pto1qdeuA,https://api.spotify.com/v1/tracks/5t5ARYAaHrPA1pto1qdeuA,https://api.spotify.com/v1/audio-analysis/5t5ARYAaHrPA1pto1qdeuA,304320,3
