title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
장마,허만성,06ZxIs6VczB4NM1jCuO7E1,https://cdnimg.melon.co.kr/cm2/album/images/115/12/926/11512926_20240614114914_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.664,0.284,9,-13.29,1,0.0345,0.894,0.904,0.0501,0.262,115.032,audio_features,06ZxIs6VczB4NM1jCuO7E1,spotify:track:06ZxIs6VczB4NM1jCuO7E1,https://api.spotify.com/v1/tracks/06ZxIs6VczB4NM1jCuO7E1,https://api.spotify.com/v1/audio-analysis/06ZxIs6VczB4NM1jCuO7E1,244174,4
하루,9to6,1bJINONLo1iz7DlILKJeWo,https://cdnimg.melon.co.kr/cm2/album/images/115/09/713/11509713_20240611175758_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.862,0.266,9,-13.757,1,0.135,0.431,0.0,0.104,0.381,131.877,audio_features,1bJINONLo1iz7DlILKJeWo,spotify:track:1bJINONLo1iz7DlILKJeWo,https://api.spotify.com/v1/tracks/1bJINONLo1iz7DlILKJeWo,https://api.spotify.com/v1/audio-analysis/1bJINONLo1iz7DlILKJeWo,174545,4
둥근 호흡에 실려 와,황윤아,3EL3z1TPHp9kqG4jCcko9b,https://cdnimg.melon.co.kr/cm2/album/images/115/09/731/11509731_20240611180221_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.594,0.319,0,-9.988,1,0.0314,0.929,0.000278,0.079,0.116,123.849,audio_features,3EL3z1TPHp9kqG4jCcko9b,spotify:track:3EL3z1TPHp9kqG4jCcko9b,https://api.spotify.com/v1/tracks/3EL3z1TPHp9kqG4jCcko9b,https://api.spotify.com/v1/audio-analysis/3EL3z1TPHp9kqG4jCcko9b,280853,4
너에게,지희,5RwoePgoilsL5jHvele6O9,https://cdnimg.melon.co.kr/cm2/album/images/115/09/572/11509572_20240611170852_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.668,0.0506,2,-20.838,0,0.116,0.992,0.899,0.159,0.339,66.838,audio_features,5RwoePgoilsL5jHvele6O9,spotify:track:5RwoePgoilsL5jHvele6O9,https://api.spotify.com/v1/tracks/5RwoePgoilsL5jHvele6O9,https://api.spotify.com/v1/audio-analysis/5RwoePgoilsL5jHvele6O9,144405,5
민들레 홀씨,지예로움,21AJ6bf6irHdBrnWAjZzZH,https://cdnimg.melon.co.kr/cm2/album/images/115/09/364/11509364_20240611163244_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.761,0.215,2,-8.576,1,0.0337,0.931,1.03e-06,0.107,0.458,120.012,audio_features,21AJ6bf6irHdBrnWAjZzZH,spotify:track:21AJ6bf6irHdBrnWAjZzZH,https://api.spotify.com/v1/tracks/21AJ6bf6irHdBrnWAjZzZH,https://api.spotify.com/v1/audio-analysis/21AJ6bf6irHdBrnWAjZzZH,190676,3
오늘도 빵 터진다,무적기타,0oOBX0Oxggy8uo5W6MrJHG,https://cdnimg.melon.co.kr/cm2/album/images/115/09/095/11509095_20240611142123_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.899,0.369,4,-6.945,0,0.06,0.629,2.17e-05,0.125,0.861,119.84,audio_features,0oOBX0Oxggy8uo5W6MrJHG,spotify:track:0oOBX0Oxggy8uo5W6MrJHG,https://api.spotify.com/v1/tracks/0oOBX0Oxggy8uo5W6MrJHG,https://api.spotify.com/v1/audio-analysis/0oOBX0Oxggy8uo5W6MrJHG,154475,4
앞으로 앞으로,제이벨 ,0djND60q7uI5ofHDbQL8Uz,https://cdnimg.melon.co.kr/cm2/album/images/115/09/004/11509004_20240611120410_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.352,0.315,9,-7.592,0,0.0285,0.751,2.87e-06,0.177,0.183,148.426,audio_features,0djND60q7uI5ofHDbQL8Uz,spotify:track:0djND60q7uI5ofHDbQL8Uz,https://api.spotify.com/v1/tracks/0djND60q7uI5ofHDbQL8Uz,https://api.spotify.com/v1/audio-analysis/0djND60q7uI5ofHDbQL8Uz,365755,4
YOUTH,기련 ,6T8fb3MUKPkEMxIXcOhvzQ,https://cdnimg.melon.co.kr/cm2/album/images/115/07/749/11507749_20240610102444_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.484,0.421,3,-6.367,1,0.0323,0.555,0.0,0.124,0.37,99.329,audio_features,6T8fb3MUKPkEMxIXcOhvzQ,spotify:track:6T8fb3MUKPkEMxIXcOhvzQ,https://api.spotify.com/v1/tracks/6T8fb3MUKPkEMxIXcOhvzQ,https://api.spotify.com/v1/audio-analysis/6T8fb3MUKPkEMxIXcOhvzQ,234000,4
the poodle song,MeloMind,33CR0aPlkyU5ddnoPxPUnx,https://cdnimg.melon.co.kr/cm2/album/images/115/52/693/11552693_20240729143108_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.63,0.199,2,-12.136,1,0.0346,0.0948,0.645,0.147,0.195,119.977,audio_features,33CR0aPlkyU5ddnoPxPUnx,spotify:track:33CR0aPlkyU5ddnoPxPUnx,https://api.spotify.com/v1/tracks/33CR0aPlkyU5ddnoPxPUnx,https://api.spotify.com/v1/audio-analysis/33CR0aPlkyU5ddnoPxPUnx,72072,3
명태를 빛낸 20가지 이름들,영칼로리,1wOaJuH8acMxW8xNGCE5sx,https://cdnimg.melon.co.kr/cm2/album/images/115/08/433/11508433_20240610165006_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.656,0.513,4,-8.075,1,0.036,0.408,0.0,0.28,0.81,159.914,audio_features,1wOaJuH8acMxW8xNGCE5sx,spotify:track:1wOaJuH8acMxW8xNGCE5sx,https://api.spotify.com/v1/tracks/1wOaJuH8acMxW8xNGCE5sx,https://api.spotify.com/v1/audio-analysis/1wOaJuH8acMxW8xNGCE5sx,246000,4
