title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Kentucky ,Country's Family Reunion,6ppV6tdUehiPg8ElrIDqcf,https://cdnimg.melon.co.kr/cm2/album/images/115/62/554/11562554_20240808141457_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.55,0.155,0,-20.095,1,0.03,0.531,0.0193,0.655,0.355,87.454,audio_features,6ppV6tdUehiPg8ElrIDqcf,spotify:track:6ppV6tdUehiPg8ElrIDqcf,https://api.spotify.com/v1/tracks/6ppV6tdUehiPg8ElrIDqcf,https://api.spotify.com/v1/audio-analysis/6ppV6tdUehiPg8ElrIDqcf,252256,4
Foggy Mountain Special,Craig Duncan,2FfbMA1pR0oXU49jGuqoMy,https://cdnimg.melon.co.kr/cm2/album/images/115/62/540/11562540_20240808141405_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.68,0.546,7,-11.071,1,0.0313,0.61,0.937,0.204,0.956,108.456,audio_features,2FfbMA1pR0oXU49jGuqoMy,spotify:track:2FfbMA1pR0oXU49jGuqoMy,https://api.spotify.com/v1/tracks/2FfbMA1pR0oXU49jGuqoMy,https://api.spotify.com/v1/audio-analysis/2FfbMA1pR0oXU49jGuqoMy,193293,4
Boondocks,Little Big Town,3duP6mBVDsHM8ioN7o7dAK,https://cdnimg.melon.co.kr/cm2/album/images/115/62/527/11562527_20240808141227_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.41,0.78,9,-5.391,1,0.0332,0.211,0.0,0.48,0.695,88.016,audio_features,3duP6mBVDsHM8ioN7o7dAK,spotify:track:3duP6mBVDsHM8ioN7o7dAK,https://api.spotify.com/v1/tracks/3duP6mBVDsHM8ioN7o7dAK,https://api.spotify.com/v1/audio-analysis/3duP6mBVDsHM8ioN7o7dAK,272347,4
The Straw,Kassi Ashton,3F9SgmBWLbDp0qD0WVAPkF,https://cdnimg.melon.co.kr/cm2/album/images/115/62/518/11562518_20240808141115_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.544,0.379,9,-5.517,0,0.0288,0.775,0.000101,0.1,0.239,135.825,audio_features,3F9SgmBWLbDp0qD0WVAPkF,spotify:track:3F9SgmBWLbDp0qD0WVAPkF,https://api.spotify.com/v1/tracks/3F9SgmBWLbDp0qD0WVAPkF,https://api.spotify.com/v1/audio-analysis/3F9SgmBWLbDp0qD0WVAPkF,244412,4
Troublesome Creek,Ben Story,3gvnNXY7WguvBmrRocnXlL,https://cdnimg.melon.co.kr/cm2/album/images/115/62/480/11562480_20240808120934_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.742,0.55,0,-10.094,1,0.035,0.0289,0.0453,0.132,0.884,96.077,audio_features,3gvnNXY7WguvBmrRocnXlL,spotify:track:3gvnNXY7WguvBmrRocnXlL,https://api.spotify.com/v1/tracks/3gvnNXY7WguvBmrRocnXlL,https://api.spotify.com/v1/audio-analysis/3gvnNXY7WguvBmrRocnXlL,144000,4
Cluck Ole Hen ,Country's Family Reunion,53jz6dmT7kyI9AYktF54Zf,https://cdnimg.melon.co.kr/cm2/album/images/115/62/478/11562478_20240808120905_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.558,0.595,0,-13.69,1,0.0411,0.756,0.215,0.645,0.969,128.68,audio_features,53jz6dmT7kyI9AYktF54Zf,spotify:track:53jz6dmT7kyI9AYktF54Zf,https://api.spotify.com/v1/tracks/53jz6dmT7kyI9AYktF54Zf,https://api.spotify.com/v1/audio-analysis/53jz6dmT7kyI9AYktF54Zf,132828,4
Halfway to Heaven,Mark Diamond,1lN8Jab0w513V0v8TVhJeo,https://cdnimg.melon.co.kr/cm2/album/images/115/62/469/11562469_20240808120832_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.413,0.292,1,-11.278,1,0.0801,0.783,7.04e-05,0.109,0.363,69.851,audio_features,1lN8Jab0w513V0v8TVhJeo,spotify:track:1lN8Jab0w513V0v8TVhJeo,https://api.spotify.com/v1/tracks/1lN8Jab0w513V0v8TVhJeo,https://api.spotify.com/v1/audio-analysis/1lN8Jab0w513V0v8TVhJeo,183000,4
Truck Drivin Son Of A Gun,Dave Dudley,31g4QkiDCPptaXAPHFn231,https://cdnimg.melon.co.kr/cm2/album/images/115/62/397/11562397_20240808115734_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.543,0.555,5,-12.931,1,0.0433,0.713,0.0293,0.266,0.817,165.232,audio_features,31g4QkiDCPptaXAPHFn231,spotify:track:31g4QkiDCPptaXAPHFn231,https://api.spotify.com/v1/tracks/31g4QkiDCPptaXAPHFn231,https://api.spotify.com/v1/audio-analysis/31g4QkiDCPptaXAPHFn231,135920,4
Gettin' Old,"Callista Clark, Scotty McCreery",2sUzNjq7TaCxNbVzP7XkVN,https://cdnimg.melon.co.kr/cm2/album/images/115/62/314/11562314_20240808105925_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.509,0.497,2,-6.192,1,0.027,0.306,0.0,0.0675,0.264,142.024,audio_features,2sUzNjq7TaCxNbVzP7XkVN,spotify:track:2sUzNjq7TaCxNbVzP7XkVN,https://api.spotify.com/v1/tracks/2sUzNjq7TaCxNbVzP7XkVN,https://api.spotify.com/v1/audio-analysis/2sUzNjq7TaCxNbVzP7XkVN,193416,4
Como Flor del Campo ,Mercedes Sosa,3S6DDVkhJba4uWhFhnqhYn,https://cdnimg.melon.co.kr/cm2/album/images/115/62/312/11562312_20240808105925_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 포크블루스컨트리,0.577,0.242,7,-12.847,1,0.0602,0.9,7.82e-06,0.977,0.322,130.232,audio_features,3S6DDVkhJba4uWhFhnqhYn,spotify:track:3S6DDVkhJba4uWhFhnqhYn,https://api.spotify.com/v1/tracks/3S6DDVkhJba4uWhFhnqhYn,https://api.spotify.com/v1/audio-analysis/3S6DDVkhJba4uWhFhnqhYn,261271,4
