title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
I. Adagio sostenuto,2nykhNERB6dINzIOZgAZAo,0.352,0.0315,1,-29.363,0,0.0457,0.985,0.891,0.141,0.106,70.29,audio_features,2nykhNERB6dINzIOZgAZAo,spotify:track:2nykhNERB6dINzIOZgAZAo,https://api.spotify.com/v1/tracks/2nykhNERB6dINzIOZgAZAo,https://api.spotify.com/v1/audio-analysis/2nykhNERB6dINzIOZgAZAo,358032,1
Satie : Gymnopedie No.2 - Lent Et Triste ,1DUnaOr1KfvqP1rdtn9vNo,0.459,0.00876,5,-25.717,1,0.0494,0.98,0.93,0.115,0.346,94.739,audio_features,1DUnaOr1KfvqP1rdtn9vNo,spotify:track:1DUnaOr1KfvqP1rdtn9vNo,https://api.spotify.com/v1/tracks/1DUnaOr1KfvqP1rdtn9vNo,https://api.spotify.com/v1/audio-analysis/1DUnaOr1KfvqP1rdtn9vNo,130261,3
Chopin : Nocturne No.5 In F Sharp Major Op.15-2 ,0hDLorw4GERJfw2vP3bKOo,0.225,0.0803,6,-24.014,1,0.035,0.978,0.912,0.555,0.0961,84.4,audio_features,0hDLorw4GERJfw2vP3bKOo,spotify:track:0hDLorw4GERJfw2vP3bKOo,https://api.spotify.com/v1/tracks/0hDLorw4GERJfw2vP3bKOo,https://api.spotify.com/v1/audio-analysis/0hDLorw4GERJfw2vP3bKOo,209351,4
Mendelssohn : Auf Flugeln Des Gesanges Op.34-2 ,6vKHE5ptZUYRIjQJHMxKQb,0.643,0.128,8,-26.251,1,0.0429,0.984,0.924,0.109,0.223,131.327,audio_features,6vKHE5ptZUYRIjQJHMxKQb,spotify:track:6vKHE5ptZUYRIjQJHMxKQb,https://api.spotify.com/v1/tracks/6vKHE5ptZUYRIjQJHMxKQb,https://api.spotify.com/v1/audio-analysis/6vKHE5ptZUYRIjQJHMxKQb,187221,3
Mozart : Piano Sonata No.16 In C Major K.545 - I. Allegro ,6XIkkDZLpW2GyRNeJ4JF3A,0.479,0.172,0,-19.776,1,0.04,0.99,0.935,0.144,0.641,130.211,audio_features,6XIkkDZLpW2GyRNeJ4JF3A,spotify:track:6XIkkDZLpW2GyRNeJ4JF3A,https://api.spotify.com/v1/tracks/6XIkkDZLpW2GyRNeJ4JF3A,https://api.spotify.com/v1/audio-analysis/6XIkkDZLpW2GyRNeJ4JF3A,272066,4
Beethoven : Bagatelle In A Minor WoO.59 'Fur Elise' ,6uy8OWDw6i9LV09c44JVne,0.276,0.0911,9,-24.745,0,0.0401,0.938,0.924,0.0891,0.179,129.099,audio_features,6uy8OWDw6i9LV09c44JVne,spotify:track:6uy8OWDw6i9LV09c44JVne,https://api.spotify.com/v1/tracks/6uy8OWDw6i9LV09c44JVne,https://api.spotify.com/v1/audio-analysis/6uy8OWDw6i9LV09c44JVne,186144,3
Pachelbel : Canon In D Major ,0kV9KjpYZHJW76ZjnintMe,0.751,0.0652,2,-21.66,1,0.0741,0.991,0.927,0.0887,0.255,119.985,audio_features,0kV9KjpYZHJW76ZjnintMe,spotify:track:0kV9KjpYZHJW76ZjnintMe,https://api.spotify.com/v1/tracks/0kV9KjpYZHJW76ZjnintMe,https://api.spotify.com/v1/audio-analysis/0kV9KjpYZHJW76ZjnintMe,251690,4
섬집아기,3sLAS30MqZhbmroibKoKDy,0.641,0.0459,5,-27.983,1,0.0688,0.985,0.952,0.112,0.481,79.996,audio_features,3sLAS30MqZhbmroibKoKDy,spotify:track:3sLAS30MqZhbmroibKoKDy,https://api.spotify.com/v1/tracks/3sLAS30MqZhbmroibKoKDy,https://api.spotify.com/v1/audio-analysis/3sLAS30MqZhbmroibKoKDy,155037,3
Tchaikovsky : The Seasons Op.37b - IV. April 'Snowdrop' ,0vuQgUcr37XXHrhYUgGNlH,0.39,0.209,10,-21.365,1,0.0465,0.995,0.953,0.118,0.182,178.068,audio_features,0vuQgUcr37XXHrhYUgGNlH,spotify:track:0vuQgUcr37XXHrhYUgGNlH,https://api.spotify.com/v1/tracks/0vuQgUcr37XXHrhYUgGNlH,https://api.spotify.com/v1/audio-analysis/0vuQgUcr37XXHrhYUgGNlH,177723,3
Beethoven : Piano Sonata No.8 In C Minor Op.13 'Pathetique' - III. Rondo. Allegro ,1a4x0DM0jacdWb0q52HqwB,0.478,0.172,0,-23.531,0,0.0394,0.974,0.93,0.13,0.505,160.047,audio_features,1a4x0DM0jacdWb0q52HqwB,spotify:track:1a4x0DM0jacdWb0q52HqwB,https://api.spotify.com/v1/tracks/1a4x0DM0jacdWb0q52HqwB,https://api.spotify.com/v1/audio-analysis/1a4x0DM0jacdWb0q52HqwB,319504,4
Clementi : Piano Sonatine In C Major Op.36-1 - III. Vivace ,2y51E7cG9a0cH1alkAtPq7,0.553,0.221,0,-24.645,1,0.0314,0.975,0.871,0.376,0.592,97.006,audio_features,2y51E7cG9a0cH1alkAtPq7,spotify:track:2y51E7cG9a0cH1alkAtPq7,https://api.spotify.com/v1/tracks/2y51E7cG9a0cH1alkAtPq7,https://api.spotify.com/v1/audio-analysis/2y51E7cG9a0cH1alkAtPq7,72319,4
