title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
아로아로,라붐 ,4OkdlZIQNwkT7vKN110Y9L,https://cdnimg.melon.co.kr/cm/album/images/026/54/131/2654131_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.696,0.917,6,-2.482,1,0.0477,0.0102,0.0,0.339,0.516,119.01,audio_features,4OkdlZIQNwkT7vKN110Y9L,spotify:track:4OkdlZIQNwkT7vKN110Y9L,https://api.spotify.com/v1/tracks/4OkdlZIQNwkT7vKN110Y9L,https://api.spotify.com/v1/audio-analysis/4OkdlZIQNwkT7vKN110Y9L,199628,4
말하자면,김성재,3fCkxCmaOwJ8UuZD1N4Okx,https://cdnimg.melon.co.kr/cm/album/images/003/54/447/354447_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.76,0.764,5,-9.464,0,0.037,0.0861,0.0,0.355,0.84,119.627,audio_features,3fCkxCmaOwJ8UuZD1N4Okx,spotify:track:3fCkxCmaOwJ8UuZD1N4Okx,https://api.spotify.com/v1/tracks/3fCkxCmaOwJ8UuZD1N4Okx,https://api.spotify.com/v1/audio-analysis/3fCkxCmaOwJ8UuZD1N4Okx,215850,4
Super Star,쥬얼리,1fGsk3YCspnJmzmGAf0LXL,https://cdnimg.melon.co.kr/cm/album/images/003/00/770/300770_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.515,0.975,9,-2.394,0,0.188,0.00312,0.0,0.0861,0.564,159.145,audio_features,1fGsk3YCspnJmzmGAf0LXL,spotify:track:1fGsk3YCspnJmzmGAf0LXL,https://api.spotify.com/v1/tracks/1fGsk3YCspnJmzmGAf0LXL,https://api.spotify.com/v1/audio-analysis/1fGsk3YCspnJmzmGAf0LXL,262166,4
Electric Shock,f,7tMN6iGJMulMFpSCeU7pmU,https://cdnimg.melon.co.kr/cm/album/images/021/26/375/2126375_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.757,0.898,5,-1.632,0,0.0327,0.0927,7.85e-06,0.493,0.537,125.029,audio_features,7tMN6iGJMulMFpSCeU7pmU,spotify:track:7tMN6iGJMulMFpSCeU7pmU,https://api.spotify.com/v1/tracks/7tMN6iGJMulMFpSCeU7pmU,https://api.spotify.com/v1/audio-analysis/7tMN6iGJMulMFpSCeU7pmU,196947,4
Magic,시크릿,0VNQpkPh5l5ncQJCfWMCKZ,https://cdnimg.melon.co.kr/cm/album/images/008/44/351/844351_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.777,0.895,1,-3.915,1,0.0439,0.0112,0.00266,0.319,0.61,107.031,audio_features,0VNQpkPh5l5ncQJCfWMCKZ,spotify:track:0VNQpkPh5l5ncQJCfWMCKZ,https://api.spotify.com/v1/tracks/0VNQpkPh5l5ncQJCfWMCKZ,https://api.spotify.com/v1/audio-analysis/0VNQpkPh5l5ncQJCfWMCKZ,203599,4
야야야,베이비복스,3tdjYReotb6TUeDNUl3bRV,https://cdnimg.melon.co.kr/cm/album/images/000/05/231/5231_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.722,0.88,9,-2.598,1,0.031,0.229,0.0,0.231,0.802,112.03,audio_features,3tdjYReotb6TUeDNUl3bRV,spotify:track:3tdjYReotb6TUeDNUl3bRV,https://api.spotify.com/v1/tracks/3tdjYReotb6TUeDNUl3bRV,https://api.spotify.com/v1/audio-analysis/3tdjYReotb6TUeDNUl3bRV,230821,4
Friday Night,god,6HW5rmg4NtHTWQExmbh9Wa,https://cdnimg.melon.co.kr/cm/album/images/000/05/288/5288_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.872,0.751,1,-4.234,1,0.0582,0.0156,1.29e-05,0.0442,0.632,110.032,audio_features,6HW5rmg4NtHTWQExmbh9Wa,spotify:track:6HW5rmg4NtHTWQExmbh9Wa,https://api.spotify.com/v1/tracks/6HW5rmg4NtHTWQExmbh9Wa,https://api.spotify.com/v1/audio-analysis/6HW5rmg4NtHTWQExmbh9Wa,215067,4
다짐,조성모,1aQwP7MaUmsCW65Pck7CLE,https://cdnimg.melon.co.kr/cm/album/images/000/04/801/4801_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.735,0.886,4,-4.717,0,0.0336,0.0132,1.57e-05,0.237,0.965,138.03,audio_features,1aQwP7MaUmsCW65Pck7CLE,spotify:track:1aQwP7MaUmsCW65Pck7CLE,https://api.spotify.com/v1/tracks/1aQwP7MaUmsCW65Pck7CLE,https://api.spotify.com/v1/audio-analysis/1aQwP7MaUmsCW65Pck7CLE,240653,4
둘이서 ,채연,2cggZ2ZWOpQpBkG5Q08cQU,https://cdnimg.melon.co.kr/cm/album/images/000/44/462/44462_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.715,0.801,2,-4.09,1,0.0604,0.183,1.59e-06,0.0734,0.141,99.992,audio_features,2cggZ2ZWOpQpBkG5Q08cQU,spotify:track:2cggZ2ZWOpQpBkG5Q08cQU,https://api.spotify.com/v1/tracks/2cggZ2ZWOpQpBkG5Q08cQU,https://api.spotify.com/v1/audio-analysis/2cggZ2ZWOpQpBkG5Q08cQU,276515,4
하늘색 풍선,god,0xcKE4dQ8wL8EnRFhA6ahc,https://cdnimg.melon.co.kr/cm/album/images/000/00/717/717_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.902,0.766,1,-5.431,1,0.0486,0.223,0.0,0.04,0.941,120.135,audio_features,0xcKE4dQ8wL8EnRFhA6ahc,spotify:track:0xcKE4dQ8wL8EnRFhA6ahc,https://api.spotify.com/v1/tracks/0xcKE4dQ8wL8EnRFhA6ahc,https://api.spotify.com/v1/audio-analysis/0xcKE4dQ8wL8EnRFhA6ahc,217147,4
