title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
여인의 향기,531V39WbGfLVwVpMLTcAmX,0.758,0.862,0,-3.493,1,0.0435,0.0871,0.0,0.679,0.69,110.997,audio_features,531V39WbGfLVwVpMLTcAmX,spotify:track:531V39WbGfLVwVpMLTcAmX,https://api.spotify.com/v1/tracks/531V39WbGfLVwVpMLTcAmX,https://api.spotify.com/v1/audio-analysis/531V39WbGfLVwVpMLTcAmX,131880,4
잘가요,0NkiypSC4V3LoKmJgDdd2l,0.453,0.49,2,-6.244,1,0.0348,0.487,0.0,0.165,0.103,133.869,audio_features,0NkiypSC4V3LoKmJgDdd2l,spotify:track:0NkiypSC4V3LoKmJgDdd2l,https://api.spotify.com/v1/tracks/0NkiypSC4V3LoKmJgDdd2l,https://api.spotify.com/v1/audio-analysis/0NkiypSC4V3LoKmJgDdd2l,292390,4
내 머리가 나빠서,7k1zf9Ch2n8dgNQ0UxbxJ9,0.743,0.66,11,-5.223,0,0.0341,0.251,0.0,0.0995,0.572,112.967,audio_features,7k1zf9Ch2n8dgNQ0UxbxJ9,spotify:track:7k1zf9Ch2n8dgNQ0UxbxJ9,https://api.spotify.com/v1/tracks/7k1zf9Ch2n8dgNQ0UxbxJ9,https://api.spotify.com/v1/audio-analysis/7k1zf9Ch2n8dgNQ0UxbxJ9,263040,4
노래가 늘었어,4E0DacxZNENaEeNgHWHq0X,0.446,0.782,5,-2.16,1,0.0415,0.403,4.53e-06,0.338,0.212,95.418,audio_features,4E0DacxZNENaEeNgHWHq0X,spotify:track:4E0DacxZNENaEeNgHWHq0X,https://api.spotify.com/v1/tracks/4E0DacxZNENaEeNgHWHq0X,https://api.spotify.com/v1/audio-analysis/4E0DacxZNENaEeNgHWHq0X,199791,4
서쪽 하늘,2wKnGjAnQxH9rFDiTSBTyp,0.41,0.463,7,-6.913,0,0.0292,0.607,0.0,0.117,0.116,109.975,audio_features,2wKnGjAnQxH9rFDiTSBTyp,spotify:track:2wKnGjAnQxH9rFDiTSBTyp,https://api.spotify.com/v1/tracks/2wKnGjAnQxH9rFDiTSBTyp,https://api.spotify.com/v1/audio-analysis/2wKnGjAnQxH9rFDiTSBTyp,243933,4
흰눈,08wV5R80pkfDWDWsFONFmW,0.511,0.426,5,-6.468,1,0.0273,0.688,0.0,0.123,0.261,143.732,audio_features,08wV5R80pkfDWDWsFONFmW,spotify:track:08wV5R80pkfDWDWsFONFmW,https://api.spotify.com/v1/tracks/08wV5R80pkfDWDWsFONFmW,https://api.spotify.com/v1/audio-analysis/08wV5R80pkfDWDWsFONFmW,236987,4
가슴으로 운다 ,1C4lnjIjzoBzEVKRSuAFbe,0.511,0.564,5,-6.602,1,0.0242,0.0666,0.936,0.134,0.293,96.989,audio_features,1C4lnjIjzoBzEVKRSuAFbe,spotify:track:1C4lnjIjzoBzEVKRSuAFbe,https://api.spotify.com/v1/tracks/1C4lnjIjzoBzEVKRSuAFbe,https://api.spotify.com/v1/audio-analysis/1C4lnjIjzoBzEVKRSuAFbe,211952,4
사랑은 언제나 목마르다,6lLomm8GV1Oi0ii739m304,0.519,0.324,9,-9.5,1,0.025,0.26,0.000159,0.114,0.0494,99.916,audio_features,6lLomm8GV1Oi0ii739m304,spotify:track:6lLomm8GV1Oi0ii739m304,https://api.spotify.com/v1/tracks/6lLomm8GV1Oi0ii739m304,https://api.spotify.com/v1/audio-analysis/6lLomm8GV1Oi0ii739m304,270880,4
Don't Cry,0au8qsqJLdojsWr1STdt7q,0.381,0.443,5,-9.851,1,0.0336,0.413,5.21e-05,0.125,0.198,78.975,audio_features,0au8qsqJLdojsWr1STdt7q,spotify:track:0au8qsqJLdojsWr1STdt7q,https://api.spotify.com/v1/tracks/0au8qsqJLdojsWr1STdt7q,https://api.spotify.com/v1/audio-analysis/0au8qsqJLdojsWr1STdt7q,300983,4
내가 너의 곁에 잠시 살았다는 걸,5vdw6f3XH1PtWF8jnxWaLQ,0.411,0.236,0,-13.405,1,0.0382,0.267,2.4e-05,0.949,0.102,125.305,audio_features,5vdw6f3XH1PtWF8jnxWaLQ,spotify:track:5vdw6f3XH1PtWF8jnxWaLQ,https://api.spotify.com/v1/tracks/5vdw6f3XH1PtWF8jnxWaLQ,https://api.spotify.com/v1/audio-analysis/5vdw6f3XH1PtWF8jnxWaLQ,386733,4
