title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Photograph ,5JWWzqa9Mdd3Yl3uTW14oQ,0.642,0.976,11,-3.343,1,0.162,0.114,0.00368,0.427,0.445,127.956,audio_features,5JWWzqa9Mdd3Yl3uTW14oQ,spotify:track:5JWWzqa9Mdd3Yl3uTW14oQ,https://api.spotify.com/v1/tracks/5JWWzqa9Mdd3Yl3uTW14oQ,https://api.spotify.com/v1/audio-analysis/5JWWzqa9Mdd3Yl3uTW14oQ,155742,4
Find Love Now,2ya7TsvunCYluGeUaB8glQ,0.627,0.743,8,-5.642,1,0.0541,0.0145,0.0,0.292,0.378,124.157,audio_features,2ya7TsvunCYluGeUaB8glQ,spotify:track:2ya7TsvunCYluGeUaB8glQ,https://api.spotify.com/v1/tracks/2ya7TsvunCYluGeUaB8glQ,https://api.spotify.com/v1/audio-analysis/2ya7TsvunCYluGeUaB8glQ,162581,4
I Still Swear It’s A Bop,2JOTDKsIQvrB8La41Mnusr,0.726,0.878,1,-5.832,1,0.239,0.238,0.047,0.259,0.662,144.895,audio_features,2JOTDKsIQvrB8La41Mnusr,spotify:track:2JOTDKsIQvrB8La41Mnusr,https://api.spotify.com/v1/tracks/2JOTDKsIQvrB8La41Mnusr,https://api.spotify.com/v1/audio-analysis/2JOTDKsIQvrB8La41Mnusr,159162,4
The Game Of Love ,6NduevZClel48rHjumKOTU,0.665,0.785,11,-6.89,0,0.0378,0.0235,0.0131,0.741,0.454,119.998,audio_features,6NduevZClel48rHjumKOTU,spotify:track:6NduevZClel48rHjumKOTU,https://api.spotify.com/v1/tracks/6NduevZClel48rHjumKOTU,https://api.spotify.com/v1/audio-analysis/6NduevZClel48rHjumKOTU,234000,4
Altea Y Lanzarote ,6sOHdjZhRT45T0L3PqAOSu,0.715,0.738,7,-10.819,1,0.0633,0.0416,0.287,0.323,0.418,119.998,audio_features,6sOHdjZhRT45T0L3PqAOSu,spotify:track:6sOHdjZhRT45T0L3PqAOSu,https://api.spotify.com/v1/tracks/6sOHdjZhRT45T0L3PqAOSu,https://api.spotify.com/v1/audio-analysis/6sOHdjZhRT45T0L3PqAOSu,203571,4
Ready For Your Love ,3Kr7UHOUkgaH4PK3Mp1fUP,0.729,0.724,2,-5.779,1,0.0986,0.0123,0.0305,0.187,0.357,128.027,audio_features,3Kr7UHOUkgaH4PK3Mp1fUP,spotify:track:3Kr7UHOUkgaH4PK3Mp1fUP,https://api.spotify.com/v1/tracks/3Kr7UHOUkgaH4PK3Mp1fUP,https://api.spotify.com/v1/audio-analysis/3Kr7UHOUkgaH4PK3Mp1fUP,159057,4
Monsters,6MAq8P7XpeUrrQvgs7HaH4,0.542,0.969,7,-5.727,1,0.0662,0.0038,0.043,0.397,0.281,171.027,audio_features,6MAq8P7XpeUrrQvgs7HaH4,spotify:track:6MAq8P7XpeUrrQvgs7HaH4,https://api.spotify.com/v1/tracks/6MAq8P7XpeUrrQvgs7HaH4,https://api.spotify.com/v1/audio-analysis/6MAq8P7XpeUrrQvgs7HaH4,176842,4
My Love ,4N1MFKjziFHH4IS3RYYUrU,0.813,0.616,8,-7.571,1,0.0495,0.000132,0.705,0.0658,0.744,119.977,audio_features,4N1MFKjziFHH4IS3RYYUrU,spotify:track:4N1MFKjziFHH4IS3RYYUrU,https://api.spotify.com/v1/tracks/4N1MFKjziFHH4IS3RYYUrU,https://api.spotify.com/v1/audio-analysis/4N1MFKjziFHH4IS3RYYUrU,259934,4
10-Muko,3VZQquSTr0EeLc3whLzMnV,0.146,0.0537,2,-0.95,1,0.0414,0.0349,0.603,0.114,0.029,93.836,audio_features,3VZQquSTr0EeLc3whLzMnV,spotify:track:3VZQquSTr0EeLc3whLzMnV,https://api.spotify.com/v1/tracks/3VZQquSTr0EeLc3whLzMnV,https://api.spotify.com/v1/audio-analysis/3VZQquSTr0EeLc3whLzMnV,514484,1
So Much Love,7JASEXL8nNyZFkwYY0jwU9,0.208,0.197,11,-16.195,0,0.0392,0.993,0.652,0.123,0.0778,135.651,audio_features,7JASEXL8nNyZFkwYY0jwU9,spotify:track:7JASEXL8nNyZFkwYY0jwU9,https://api.spotify.com/v1/tracks/7JASEXL8nNyZFkwYY0jwU9,https://api.spotify.com/v1/audio-analysis/7JASEXL8nNyZFkwYY0jwU9,231723,4
Who Knows Where The Time Goes,4zI0i3sgh3n0uza5z2beEg,0.709,0.793,2,-6.093,1,0.202,0.14,0.00114,0.302,0.728,145.013,audio_features,4zI0i3sgh3n0uza5z2beEg,spotify:track:4zI0i3sgh3n0uza5z2beEg,https://api.spotify.com/v1/tracks/4zI0i3sgh3n0uza5z2beEg,https://api.spotify.com/v1/audio-analysis/4zI0i3sgh3n0uza5z2beEg,227000,4
Love Takeover ,5RqLRhASg2NraDvDnYyeW3,0.688,0.738,9,-6.793,0,0.0428,0.0013,0.645,0.173,0.68,126.011,audio_features,5RqLRhASg2NraDvDnYyeW3,spotify:track:5RqLRhASg2NraDvDnYyeW3,https://api.spotify.com/v1/tracks/5RqLRhASg2NraDvDnYyeW3,https://api.spotify.com/v1/audio-analysis/5RqLRhASg2NraDvDnYyeW3,307619,4
final scene,6ylaFDAAvdnEIDLreEpoFg,0.185,0.403,7,-15.204,1,0.0361,0.269,0.797,0.0702,0.0366,69.072,audio_features,6ylaFDAAvdnEIDLreEpoFg,spotify:track:6ylaFDAAvdnEIDLreEpoFg,https://api.spotify.com/v1/tracks/6ylaFDAAvdnEIDLreEpoFg,https://api.spotify.com/v1/audio-analysis/6ylaFDAAvdnEIDLreEpoFg,214853,3
Type of Girl Pt. 2 ,3PfCagzJEW85noY9XLykVs,0.813,0.687,6,-7.41,0,0.0551,0.0111,0.000575,0.0766,0.631,124.104,audio_features,3PfCagzJEW85noY9XLykVs,spotify:track:3PfCagzJEW85noY9XLykVs,https://api.spotify.com/v1/tracks/3PfCagzJEW85noY9XLykVs,https://api.spotify.com/v1/audio-analysis/3PfCagzJEW85noY9XLykVs,265161,4
Welter,47ZuvHZFx0NXd3jXWXVx3N,0.564,0.676,9,-9.625,0,0.0306,0.0145,0.756,0.0891,0.397,102.994,audio_features,47ZuvHZFx0NXd3jXWXVx3N,spotify:track:47ZuvHZFx0NXd3jXWXVx3N,https://api.spotify.com/v1/tracks/47ZuvHZFx0NXd3jXWXVx3N,https://api.spotify.com/v1/audio-analysis/47ZuvHZFx0NXd3jXWXVx3N,324452,4
Buchla Concert At Galeria Bonino New York April 1974 Part One,1qPEQnIgIgtq5BDI2YKhyu,0.19,0.549,4,-12.587,1,0.0556,0.966,0.933,0.969,0.174,122.39,audio_features,1qPEQnIgIgtq5BDI2YKhyu,spotify:track:1qPEQnIgIgtq5BDI2YKhyu,https://api.spotify.com/v1/tracks/1qPEQnIgIgtq5BDI2YKhyu,https://api.spotify.com/v1/audio-analysis/1qPEQnIgIgtq5BDI2YKhyu,1074354,4
Xylem ,5BhV6Ei4qxNiXDtq4nVgkN,0.228,0.165,2,-14.387,1,0.0377,0.784,0.849,0.0568,0.0372,100.017,audio_features,5BhV6Ei4qxNiXDtq4nVgkN,spotify:track:5BhV6Ei4qxNiXDtq4nVgkN,https://api.spotify.com/v1/tracks/5BhV6Ei4qxNiXDtq4nVgkN,https://api.spotify.com/v1/audio-analysis/5BhV6Ei4qxNiXDtq4nVgkN,496173,4
What If We Don't ,6PC7lLmFsiaMsFsf7G6jjS,0.736,0.657,7,-8.698,0,0.0374,0.426,0.734,0.113,0.229,133.071,audio_features,6PC7lLmFsiaMsFsf7G6jjS,spotify:track:6PC7lLmFsiaMsFsf7G6jjS,https://api.spotify.com/v1/tracks/6PC7lLmFsiaMsFsf7G6jjS,https://api.spotify.com/v1/audio-analysis/6PC7lLmFsiaMsFsf7G6jjS,197406,4
Lately,6nqBOGRwYdwOOHTie3fx1K,0.562,0.898,1,-5.442,0,0.0277,0.0291,0.282,0.4,0.397,125.998,audio_features,6nqBOGRwYdwOOHTie3fx1K,spotify:track:6nqBOGRwYdwOOHTie3fx1K,https://api.spotify.com/v1/tracks/6nqBOGRwYdwOOHTie3fx1K,https://api.spotify.com/v1/audio-analysis/6nqBOGRwYdwOOHTie3fx1K,249560,4
What The Night Knows ,2kLuGgvxHpzR7MnYcBAAHp,0.533,0.6,0,-8.262,1,0.0301,0.00296,0.226,0.104,0.135,155.971,audio_features,2kLuGgvxHpzR7MnYcBAAHp,spotify:track:2kLuGgvxHpzR7MnYcBAAHp,https://api.spotify.com/v1/tracks/2kLuGgvxHpzR7MnYcBAAHp,https://api.spotify.com/v1/audio-analysis/2kLuGgvxHpzR7MnYcBAAHp,328269,4
Rocket Brothers,19Epkob6CW3L0kpjz6dfLG,0.542,0.725,9,-5.28,1,0.0329,0.48,0.000113,0.147,0.472,109.886,audio_features,19Epkob6CW3L0kpjz6dfLG,spotify:track:19Epkob6CW3L0kpjz6dfLG,https://api.spotify.com/v1/tracks/19Epkob6CW3L0kpjz6dfLG,https://api.spotify.com/v1/audio-analysis/19Epkob6CW3L0kpjz6dfLG,146182,4
Mind Dimension,59QTrFJ2lD7R0OmgMaX7vJ,0.741,0.86,5,-5.461,0,0.0403,0.05,0.00162,0.153,0.574,119.987,audio_features,59QTrFJ2lD7R0OmgMaX7vJ,spotify:track:59QTrFJ2lD7R0OmgMaX7vJ,https://api.spotify.com/v1/tracks/59QTrFJ2lD7R0OmgMaX7vJ,https://api.spotify.com/v1/audio-analysis/59QTrFJ2lD7R0OmgMaX7vJ,181603,4
She Wolf ,5ibyaIy6y3CRowBSDQ5uRl,0.696,0.726,1,-8.185,0,0.0557,0.525,0.000644,0.743,0.419,120.051,audio_features,5ibyaIy6y3CRowBSDQ5uRl,spotify:track:5ibyaIy6y3CRowBSDQ5uRl,https://api.spotify.com/v1/tracks/5ibyaIy6y3CRowBSDQ5uRl,https://api.spotify.com/v1/audio-analysis/5ibyaIy6y3CRowBSDQ5uRl,166957,4
Superstar,3g58wyJkM8eBPNHB6Lbcvk,0.767,0.949,2,-5.172,1,0.0623,0.048,0.000665,0.0871,0.807,127.991,audio_features,3g58wyJkM8eBPNHB6Lbcvk,spotify:track:3g58wyJkM8eBPNHB6Lbcvk,https://api.spotify.com/v1/tracks/3g58wyJkM8eBPNHB6Lbcvk,https://api.spotify.com/v1/audio-analysis/3g58wyJkM8eBPNHB6Lbcvk,180464,4
Crazy Over You,32sza8EBM1NTmMtsu0564N,0.745,0.765,8,-5.345,0,0.0451,0.0336,1.99e-06,0.138,0.432,114.976,audio_features,32sza8EBM1NTmMtsu0564N,spotify:track:32sza8EBM1NTmMtsu0564N,https://api.spotify.com/v1/tracks/32sza8EBM1NTmMtsu0564N,https://api.spotify.com/v1/audio-analysis/32sza8EBM1NTmMtsu0564N,141913,4
Big Jet Plane,4G47LtnnGaPJaxkeBNAgY3,0.745,0.728,8,-9.996,0,0.0807,0.261,0.00235,0.156,0.457,142.941,audio_features,4G47LtnnGaPJaxkeBNAgY3,spotify:track:4G47LtnnGaPJaxkeBNAgY3,https://api.spotify.com/v1/tracks/4G47LtnnGaPJaxkeBNAgY3,https://api.spotify.com/v1/audio-analysis/4G47LtnnGaPJaxkeBNAgY3,144336,4
Haunted ,5jjjxOp1GH5C8lCgT1r432,0.673,0.922,9,-4.684,0,0.0447,0.0385,0.57,0.119,0.199,122.994,audio_features,5jjjxOp1GH5C8lCgT1r432,spotify:track:5jjjxOp1GH5C8lCgT1r432,https://api.spotify.com/v1/tracks/5jjjxOp1GH5C8lCgT1r432,https://api.spotify.com/v1/audio-analysis/5jjjxOp1GH5C8lCgT1r432,201720,4
Where Did You Go,6BTzjuVMPyfpbknMgW0hok,0.842,0.815,10,-8.57,0,0.123,0.428,0.806,0.0857,0.246,129.031,audio_features,6BTzjuVMPyfpbknMgW0hok,spotify:track:6BTzjuVMPyfpbknMgW0hok,https://api.spotify.com/v1/tracks/6BTzjuVMPyfpbknMgW0hok,https://api.spotify.com/v1/audio-analysis/6BTzjuVMPyfpbknMgW0hok,170400,4
Like That,58hXhtUraY5HE4Ye30FbmQ,0.653,1.0,11,-4.486,0,0.119,0.000594,0.669,0.259,0.213,145.025,audio_features,58hXhtUraY5HE4Ye30FbmQ,spotify:track:58hXhtUraY5HE4Ye30FbmQ,https://api.spotify.com/v1/tracks/58hXhtUraY5HE4Ye30FbmQ,https://api.spotify.com/v1/audio-analysis/58hXhtUraY5HE4Ye30FbmQ,204828,4
Circa 07,46x2C3TZXky0uLpGHQf3Gc,0.784,0.946,9,-5.84,1,0.054,0.00142,0.912,0.0324,0.526,131.984,audio_features,46x2C3TZXky0uLpGHQf3Gc,spotify:track:46x2C3TZXky0uLpGHQf3Gc,https://api.spotify.com/v1/tracks/46x2C3TZXky0uLpGHQf3Gc,https://api.spotify.com/v1/audio-analysis/46x2C3TZXky0uLpGHQf3Gc,292498,4
Take A Walk,7EeX9Cn6bFg4CDY67CDua0,0.608,0.584,8,-9.49,0,0.0476,0.728,0.0,0.0814,0.484,100.887,audio_features,7EeX9Cn6bFg4CDY67CDua0,spotify:track:7EeX9Cn6bFg4CDY67CDua0,https://api.spotify.com/v1/tracks/7EeX9Cn6bFg4CDY67CDua0,https://api.spotify.com/v1/audio-analysis/7EeX9Cn6bFg4CDY67CDua0,139604,4
E.T.,6V3DGqhgbol8lRw7gJp0KX,0.626,0.873,5,-5.549,0,0.0491,0.000505,3.93e-06,0.388,0.44,149.977,audio_features,6V3DGqhgbol8lRw7gJp0KX,spotify:track:6V3DGqhgbol8lRw7gJp0KX,https://api.spotify.com/v1/tracks/6V3DGqhgbol8lRw7gJp0KX,https://api.spotify.com/v1/audio-analysis/6V3DGqhgbol8lRw7gJp0KX,135329,4
Museo ,2dMQ4FbQcrEWVFK6NIFjrl,0.381,0.72,9,-8.922,1,0.0458,0.0553,0.000201,0.338,0.471,74.825,audio_features,2dMQ4FbQcrEWVFK6NIFjrl,spotify:track:2dMQ4FbQcrEWVFK6NIFjrl,https://api.spotify.com/v1/tracks/2dMQ4FbQcrEWVFK6NIFjrl,https://api.spotify.com/v1/audio-analysis/2dMQ4FbQcrEWVFK6NIFjrl,270400,4
isolate ,5Mw3fJsBXUkLmjfcdDq2SZ,0.58,0.925,4,-2.998,0,0.05,0.00392,7.24e-05,0.123,0.0389,136.034,audio_features,5Mw3fJsBXUkLmjfcdDq2SZ,spotify:track:5Mw3fJsBXUkLmjfcdDq2SZ,https://api.spotify.com/v1/tracks/5Mw3fJsBXUkLmjfcdDq2SZ,https://api.spotify.com/v1/audio-analysis/5Mw3fJsBXUkLmjfcdDq2SZ,169858,4
OLYMPUS ,0iK1ll2spAh24Wb44uNsZd,0.689,0.936,3,1.437,0,0.205,0.0908,8.38e-05,0.212,0.274,139.998,audio_features,0iK1ll2spAh24Wb44uNsZd,spotify:track:0iK1ll2spAh24Wb44uNsZd,https://api.spotify.com/v1/tracks/0iK1ll2spAh24Wb44uNsZd,https://api.spotify.com/v1/audio-analysis/0iK1ll2spAh24Wb44uNsZd,116571,4
Desire,5u7SXzzZTcouDJyzz7OuBP,0.649,0.909,1,-6.69,1,0.09,0.00742,0.000303,0.287,0.405,122.012,audio_features,5u7SXzzZTcouDJyzz7OuBP,spotify:track:5u7SXzzZTcouDJyzz7OuBP,https://api.spotify.com/v1/tracks/5u7SXzzZTcouDJyzz7OuBP,https://api.spotify.com/v1/audio-analysis/5u7SXzzZTcouDJyzz7OuBP,163765,4
Dance on the Moon,6FSQLmLkrh3gHCfir6iiKM,0.678,0.686,4,-9.623,0,0.0587,0.484,0.894,0.134,0.218,99.066,audio_features,6FSQLmLkrh3gHCfir6iiKM,spotify:track:6FSQLmLkrh3gHCfir6iiKM,https://api.spotify.com/v1/tracks/6FSQLmLkrh3gHCfir6iiKM,https://api.spotify.com/v1/audio-analysis/6FSQLmLkrh3gHCfir6iiKM,142986,4
too late to be sorry. ,5vsK6lwmf0PMKitgsHkTse,0.587,0.569,2,-8.528,1,0.0374,0.103,0.884,0.0602,0.165,108.335,audio_features,5vsK6lwmf0PMKitgsHkTse,spotify:track:5vsK6lwmf0PMKitgsHkTse,https://api.spotify.com/v1/tracks/5vsK6lwmf0PMKitgsHkTse,https://api.spotify.com/v1/audio-analysis/5vsK6lwmf0PMKitgsHkTse,133615,4
before night,6mc8zZDkofjgzG6ceQmwAJ,0.604,0.987,10,-2.483,0,0.106,0.00174,0.409,0.105,0.329,121.976,audio_features,6mc8zZDkofjgzG6ceQmwAJ,spotify:track:6mc8zZDkofjgzG6ceQmwAJ,https://api.spotify.com/v1/tracks/6mc8zZDkofjgzG6ceQmwAJ,https://api.spotify.com/v1/audio-analysis/6mc8zZDkofjgzG6ceQmwAJ,180738,4
House Music ,5pKOHgmgMqx0h2UVbSlF3l,0.879,0.807,8,-7.508,0,0.163,0.000237,0.64,0.0473,0.656,122.959,audio_features,5pKOHgmgMqx0h2UVbSlF3l,spotify:track:5pKOHgmgMqx0h2UVbSlF3l,https://api.spotify.com/v1/tracks/5pKOHgmgMqx0h2UVbSlF3l,https://api.spotify.com/v1/audio-analysis/5pKOHgmgMqx0h2UVbSlF3l,234146,4
FAST LANE,5YInNtsVXCUwgGqwlJN3Qw,0.632,0.736,3,-8.965,0,0.136,0.632,0.91,0.371,0.17,132.056,audio_features,5YInNtsVXCUwgGqwlJN3Qw,spotify:track:5YInNtsVXCUwgGqwlJN3Qw,https://api.spotify.com/v1/tracks/5YInNtsVXCUwgGqwlJN3Qw,https://api.spotify.com/v1/audio-analysis/5YInNtsVXCUwgGqwlJN3Qw,181818,4
Susannah,2ggtoA4Y5VbdFwcEApWXGs,0.689,0.898,8,-4.075,1,0.118,0.016,0.0237,0.107,0.445,128.034,audio_features,2ggtoA4Y5VbdFwcEApWXGs,spotify:track:2ggtoA4Y5VbdFwcEApWXGs,https://api.spotify.com/v1/tracks/2ggtoA4Y5VbdFwcEApWXGs,https://api.spotify.com/v1/audio-analysis/2ggtoA4Y5VbdFwcEApWXGs,187969,4
Rave Day ,4tCd8v6yDglAgzcOp7mfcV,0.611,0.911,2,-6.26,1,0.0386,0.000105,0.485,0.0453,0.0351,133.964,audio_features,4tCd8v6yDglAgzcOp7mfcV,spotify:track:4tCd8v6yDglAgzcOp7mfcV,https://api.spotify.com/v1/tracks/4tCd8v6yDglAgzcOp7mfcV,https://api.spotify.com/v1/audio-analysis/4tCd8v6yDglAgzcOp7mfcV,166567,4
ESCAPADA ,0vQthk4Y11W5Y3Ne69o4Xg,0.558,0.524,1,-13.886,0,0.0516,0.486,0.9,0.108,0.136,75.682,audio_features,0vQthk4Y11W5Y3Ne69o4Xg,spotify:track:0vQthk4Y11W5Y3Ne69o4Xg,https://api.spotify.com/v1/tracks/0vQthk4Y11W5Y3Ne69o4Xg,https://api.spotify.com/v1/audio-analysis/0vQthk4Y11W5Y3Ne69o4Xg,218817,4
Coversion,1cJ0gUxzXDWapnqS4yUm1x,0.853,0.185,0,-15.195,1,0.0773,0.574,0.957,0.0931,0.396,92.996,audio_features,1cJ0gUxzXDWapnqS4yUm1x,spotify:track:1cJ0gUxzXDWapnqS4yUm1x,https://api.spotify.com/v1/tracks/1cJ0gUxzXDWapnqS4yUm1x,https://api.spotify.com/v1/audio-analysis/1cJ0gUxzXDWapnqS4yUm1x,188018,4
Are You Ready,4XAyy0wQa0pboXt3M0RbZi,0.574,0.846,3,-4.381,0,0.0522,0.00126,0.00343,0.645,0.542,129.975,audio_features,4XAyy0wQa0pboXt3M0RbZi,spotify:track:4XAyy0wQa0pboXt3M0RbZi,https://api.spotify.com/v1/tracks/4XAyy0wQa0pboXt3M0RbZi,https://api.spotify.com/v1/audio-analysis/4XAyy0wQa0pboXt3M0RbZi,183531,4
Embrasse-moi ,6IEqOFFBGjx2FW2pwPFAWT,0.564,0.477,4,-10.681,1,0.454,0.699,1.36e-06,0.352,0.67,86.719,audio_features,6IEqOFFBGjx2FW2pwPFAWT,spotify:track:6IEqOFFBGjx2FW2pwPFAWT,https://api.spotify.com/v1/tracks/6IEqOFFBGjx2FW2pwPFAWT,https://api.spotify.com/v1/audio-analysis/6IEqOFFBGjx2FW2pwPFAWT,166173,4
Give You The Moon ,0d9olM2cRsprmua8mCAQBZ,0.572,0.893,9,-4.088,0,0.0672,0.00459,0.00144,0.253,0.64,145.972,audio_features,0d9olM2cRsprmua8mCAQBZ,spotify:track:0d9olM2cRsprmua8mCAQBZ,https://api.spotify.com/v1/tracks/0d9olM2cRsprmua8mCAQBZ,https://api.spotify.com/v1/audio-analysis/0d9olM2cRsprmua8mCAQBZ,124932,4
Panic,3r7GgRegpst8F5jjDmfD6W,0.496,0.747,8,-4.908,1,0.21,0.23,1.94e-06,0.0993,0.669,122.075,audio_features,3r7GgRegpst8F5jjDmfD6W,spotify:track:3r7GgRegpst8F5jjDmfD6W,https://api.spotify.com/v1/tracks/3r7GgRegpst8F5jjDmfD6W,https://api.spotify.com/v1/audio-analysis/3r7GgRegpst8F5jjDmfD6W,173274,4
He's A Pirate ,1Vj7ZZgVpNIKqkC2bA9mpx,0.336,0.935,2,-3.527,1,0.0727,0.00116,0.000121,0.319,0.235,143.892,audio_features,1Vj7ZZgVpNIKqkC2bA9mpx,spotify:track:1Vj7ZZgVpNIKqkC2bA9mpx,https://api.spotify.com/v1/tracks/1Vj7ZZgVpNIKqkC2bA9mpx,https://api.spotify.com/v1/audio-analysis/1Vj7ZZgVpNIKqkC2bA9mpx,153125,4
Llorando En El Lambo [Techno RMX],1BKpe0YcjV5DVlih2XXuZy,0.775,0.886,0,-4.783,0,0.107,0.124,0.0034,0.0568,0.681,146.005,audio_features,1BKpe0YcjV5DVlih2XXuZy,spotify:track:1BKpe0YcjV5DVlih2XXuZy,https://api.spotify.com/v1/tracks/1BKpe0YcjV5DVlih2XXuZy,https://api.spotify.com/v1/audio-analysis/1BKpe0YcjV5DVlih2XXuZy,180822,4
Voices ,3rNeIZvZ9kqSuCNjsJw6Si,0.664,0.963,7,-4.662,1,0.0551,0.0112,0.0289,0.142,0.234,134.972,audio_features,3rNeIZvZ9kqSuCNjsJw6Si,spotify:track:3rNeIZvZ9kqSuCNjsJw6Si,https://api.spotify.com/v1/tracks/3rNeIZvZ9kqSuCNjsJw6Si,https://api.spotify.com/v1/audio-analysis/3rNeIZvZ9kqSuCNjsJw6Si,144570,4
Take Me Away,1cs1kaN1LzB6bthOFH01Q2,0.711,0.826,1,-5.263,1,0.0869,0.033,0.708,0.105,0.54,127.987,audio_features,1cs1kaN1LzB6bthOFH01Q2,spotify:track:1cs1kaN1LzB6bthOFH01Q2,https://api.spotify.com/v1/tracks/1cs1kaN1LzB6bthOFH01Q2,https://api.spotify.com/v1/audio-analysis/1cs1kaN1LzB6bthOFH01Q2,146250,4
Heartless,1tT5JXsDVqzHOoDfit3WpX,0.716,0.817,7,-8.403,1,0.12,0.00227,0.359,0.0494,0.483,127.991,audio_features,1tT5JXsDVqzHOoDfit3WpX,spotify:track:1tT5JXsDVqzHOoDfit3WpX,https://api.spotify.com/v1/tracks/1tT5JXsDVqzHOoDfit3WpX,https://api.spotify.com/v1/audio-analysis/1tT5JXsDVqzHOoDfit3WpX,241640,4
Easy Love ,1ewwprTYH2ctEPb4s3ei5k,0.674,0.951,0,-3.221,1,0.0419,0.148,0.000121,0.116,0.754,127.971,audio_features,1ewwprTYH2ctEPb4s3ei5k,spotify:track:1ewwprTYH2ctEPb4s3ei5k,https://api.spotify.com/v1/tracks/1ewwprTYH2ctEPb4s3ei5k,https://api.spotify.com/v1/audio-analysis/1ewwprTYH2ctEPb4s3ei5k,228872,4
Moonwalk Season,4VspZ79KeIv7Ls0QYPDMeS,0.534,0.94,10,-4.017,1,0.0326,0.00323,0.819,0.9,0.412,124.019,audio_features,4VspZ79KeIv7Ls0QYPDMeS,spotify:track:4VspZ79KeIv7Ls0QYPDMeS,https://api.spotify.com/v1/tracks/4VspZ79KeIv7Ls0QYPDMeS,https://api.spotify.com/v1/audio-analysis/4VspZ79KeIv7Ls0QYPDMeS,161794,4
On The Other Side ,0p7bJgDktmZlqsgNFBnYFU,0.394,0.546,8,-8.048,1,0.0366,0.354,0.0,0.1,0.299,76.629,audio_features,0p7bJgDktmZlqsgNFBnYFU,spotify:track:0p7bJgDktmZlqsgNFBnYFU,https://api.spotify.com/v1/tracks/0p7bJgDktmZlqsgNFBnYFU,https://api.spotify.com/v1/audio-analysis/0p7bJgDktmZlqsgNFBnYFU,155924,4
Can You Do It,3G73dQjt1vHly8zuQho7mm,0.674,0.826,10,-3.811,0,0.0473,0.000265,0.345,0.0764,0.872,123.985,audio_features,3G73dQjt1vHly8zuQho7mm,spotify:track:3G73dQjt1vHly8zuQho7mm,https://api.spotify.com/v1/tracks/3G73dQjt1vHly8zuQho7mm,https://api.spotify.com/v1/audio-analysis/3G73dQjt1vHly8zuQho7mm,284516,4
IN MY HEAD!,2rGeYg6bTsXgYq23pLkXCT,0.842,0.447,6,-15.365,1,0.119,0.15,0.0599,0.0577,0.588,129.987,audio_features,2rGeYg6bTsXgYq23pLkXCT,spotify:track:2rGeYg6bTsXgYq23pLkXCT,https://api.spotify.com/v1/tracks/2rGeYg6bTsXgYq23pLkXCT,https://api.spotify.com/v1/audio-analysis/2rGeYg6bTsXgYq23pLkXCT,133038,4
Mamma dammi la benza ,6BxAlALT1rgI2WIHyWXa68,0.588,0.789,9,-4.692,1,0.0339,8.28e-05,0.111,0.119,0.054,138.019,audio_features,6BxAlALT1rgI2WIHyWXa68,spotify:track:6BxAlALT1rgI2WIHyWXa68,https://api.spotify.com/v1/tracks/6BxAlALT1rgI2WIHyWXa68,https://api.spotify.com/v1/audio-analysis/6BxAlALT1rgI2WIHyWXa68,154783,4
Faded Lights,7ftDNs7zqZj5xXrvY8sMrD,0.657,0.553,8,-8.851,0,0.0345,0.57,2.67e-05,0.0828,0.39,113.973,audio_features,7ftDNs7zqZj5xXrvY8sMrD,spotify:track:7ftDNs7zqZj5xXrvY8sMrD,https://api.spotify.com/v1/tracks/7ftDNs7zqZj5xXrvY8sMrD,https://api.spotify.com/v1/audio-analysis/7ftDNs7zqZj5xXrvY8sMrD,148553,4
Say Something,4N3TuKPHMduCoIhqTUjvDc,0.666,0.472,4,-12.49,0,0.0303,0.48,0.0447,0.0794,0.217,117.962,audio_features,4N3TuKPHMduCoIhqTUjvDc,spotify:track:4N3TuKPHMduCoIhqTUjvDc,https://api.spotify.com/v1/tracks/4N3TuKPHMduCoIhqTUjvDc,https://api.spotify.com/v1/audio-analysis/4N3TuKPHMduCoIhqTUjvDc,183051,4
Raving,1U6hOheaJGUCWzn3ot1cbm,0.701,0.959,0,-4.445,1,0.053,0.0126,0.00221,0.113,0.15,130.007,audio_features,1U6hOheaJGUCWzn3ot1cbm,spotify:track:1U6hOheaJGUCWzn3ot1cbm,https://api.spotify.com/v1/tracks/1U6hOheaJGUCWzn3ot1cbm,https://api.spotify.com/v1/audio-analysis/1U6hOheaJGUCWzn3ot1cbm,138952,4
Obsessed ,3e5zzhT10KW2fRWNmJwBvD,0.653,0.777,2,-6.43,1,0.13,0.0434,0.0596,0.125,0.264,125.991,audio_features,3e5zzhT10KW2fRWNmJwBvD,spotify:track:3e5zzhT10KW2fRWNmJwBvD,https://api.spotify.com/v1/tracks/3e5zzhT10KW2fRWNmJwBvD,https://api.spotify.com/v1/audio-analysis/3e5zzhT10KW2fRWNmJwBvD,247619,4
